protein,seq_len,n_long_range_contacts,anchor_positions,n_anchors_steered,steering_mode,alpha,P_L5,P_L2,P_L,kl_div,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1E5KA,201,284,[96],1,direct,32.0,0.325,0.21,0.17412935323383086,0.6012047529220581,0.7820239067077637,6.9667514971758335e-40,0.6591339707374573,2.9842138290405273,0.3900396899005525
1E6UA,321,556,[101],1,direct,0.0,0.9375,0.89375,0.7570093457943925,0.0,0.8633826971054077,0.36020782589912415,0.36020782589912415,2.5623135566711426,0.3077325714021874
1E6UA,321,556,[101],1,direct,0.5,0.9375,0.8875,0.7570093457943925,0.00025877697044052184,0.823481023311615,0.0774269700050354,0.5008953809738159,2.7089176177978516,0.32533964552122574
1E6UA,321,556,[101],1,direct,1.0,0.921875,0.8875,0.7601246105919003,0.0006699776859022677,0.8773937821388245,0.011750168167054653,0.5366510152816772,2.573338508605957,0.30905666259299924
1E6UA,321,556,[101],1,direct,2.0,0.921875,0.89375,0.7570093457943925,0.0013672799104824662,0.8868908286094666,0.0002829152508638799,0.5426582098007202,2.514713764190674,0.30201586022915855
1E6UA,321,556,[101],1,direct,4.0,0.921875,0.88125,0.7570093457943925,0.001787644694559276,0.8870837688446045,3.278724420852086e-07,0.5428147315979004,2.5116968154907227,0.3016535262053591
1E6UA,321,556,[101],1,direct,8.0,0.921875,0.8875,0.7570093457943925,0.002049241680651903,0.887083888053894,1.6896452769907255e-12,0.5428406000137329,2.511627435684204,0.30164519372543774
1E6UA,321,556,[101],1,direct,16.0,0.9375,0.81875,0.632398753894081,0.11466686427593231,0.887083888053894,2.1308506299083338e-22,0.5428704619407654,2.5115716457366943,0.30163849338075865
1E6UA,321,556,[101],1,direct,32.0,0.28125,0.21875,0.1526479750778816,1.167033076286316,0.887083888053894,1.4779494903233846e-41,0.5428994297981262,2.511519432067871,0.3016322225453539
1EAJA,126,188,[105],1,direct,0.0,1.0,0.8412698412698413,0.6984126984126984,0.0,0.957913875579834,0.7105907797813416,0.7105907797813416,1.3086539506912231,0.18755933043242173
1EAJA,126,188,[105],1,direct,0.5,1.0,0.873015873015873,0.7142857142857143,0.0038249038625508547,0.8865600824356079,0.25227564573287964,0.622927725315094,1.9533411264419556,0.27995739713165013
1EAJA,126,188,[105],1,direct,1.0,1.0,0.873015873015873,0.7380952380952381,0.008325050584971905,0.8518657088279724,0.04424237832427025,0.7971799373626709,1.7114933729171753,0.2452952141353478
1EAJA,126,188,[105],1,direct,2.0,1.0,0.873015873015873,0.7301587301587301,0.013322222046554089,0.8472623229026794,0.0009209294803440571,0.8344532251358032,1.5114485025405884,0.21662431765850973
1EAJA,126,188,[105],1,direct,4.0,1.0,0.8571428571428571,0.7380952380952381,0.018881233409047127,0.8482643961906433,6.96135941780085e-07,0.8370856642723083,1.485039234161377,0.21283927984022422
1EAJA,126,188,[105],1,direct,8.0,1.0,0.873015873015873,0.7301587301587301,0.028536558151245117,0.84897381067276,4.0699535755472915e-12,0.8381127715110779,1.4779133796691895,0.21181798578719543
1EAJA,126,188,[105],1,direct,16.0,0.96,0.8253968253968254,0.5714285714285714,0.1685388684272766,0.84897381067276,3.3627176441462095e-22,0.8383567333221436,1.477230429649353,0.2117201038006155
1EAJA,126,188,[105],1,direct,32.0,0.04,0.031746031746031744,0.07936507936507936,0.5891372561454773,0.84897381067276,2.3345632415651452e-42,0.8383901715278625,1.4771848917007446,0.21171357719581999
1EKEA,230,327,[6],1,direct,0.0,0.9130434782608695,0.7913043478260869,0.6304347826086957,0.0,0.9590470194816589,0.8835762739181519,0.8835762739181519,1.0097615718841553,0.1287059909995818
1EKEA,230,327,[6],1,direct,0.5,0.9347826086956522,0.7913043478260869,0.6347826086956522,0.0004340342420618981,0.8229727745056152,0.578639566898346,0.578639566898346,2.7805395126342773,0.35441247067792525
1EKEA,230,327,[6],1,direct,1.0,0.9347826086956522,0.7913043478260869,0.6347826086956522,0.00256743305362761,0.6537954211235046,0.189191073179245,0.3995039165019989,4.21999979019165,0.5378886166178596
1EKEA,230,327,[6],1,direct,2.0,0.9347826086956522,0.808695652173913,0.6434782608695652,0.005313488654792309,0.585335373878479,0.00740835489705205,0.4923862814903259,4.372589588165283,0.5573379814099627
1EKEA,230,327,[6],1,direct,4.0,0.9347826086956522,0.808695652173913,0.6521739130434783,0.006983364000916481,0.5885517001152039,1.2281424460525159e-05,0.4972356855869293,4.331614971160889,0.5521152844543452
1EKEA,230,327,[6],1,direct,8.0,0.9130434782608695,0.782608695652174,0.6260869565217392,0.01281224749982357,0.588556170463562,7.792492345837232e-11,0.49762609601020813,4.3288726806640625,0.551765747270687
1EKEA,230,327,[6],1,direct,16.0,0.7608695652173914,0.6260869565217392,0.4434782608695652,0.34434255957603455,0.588556170463562,8.086118618296327e-21,0.49764886498451233,4.32875919342041,0.5517512819864389
1EKEA,230,327,[6],1,direct,32.0,0.15217391304347827,0.09565217391304348,0.06086956521739131,1.1047385931015015,0.588556170463562,3.833742403623051e-40,0.4976491928100586,4.328758239746094,0.5517511604294284
