protein,seq_len,n_long_range_contacts,anchor_positions,n_anchors_steered,steering_mode,alpha,P_L5,P_L2,P_L,kl_div,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1DCSA,311,485,"[219, 182, 33]",3,projection,8.0,0.8064516129032258,0.7419354838709677,0.5916398713826366,0.028905203565955162,0.09186869859695435,3.009299689438194e-07,0.04680157080292702,7.74384069442749,0.9351594083922885
1DCSA,311,485,"[219, 182, 33]",3,projection,10.0,0.7419354838709677,0.6193548387096774,0.5016077170418006,0.12750843167304993,0.09186872839927673,1.4295213901505122e-08,0.04748464748263359,7.740756988525391,0.9347870148086836
1DCSA,311,485,"[219, 182, 33]",3,projection,12.0,0.22580645161290322,0.25161290322580643,0.2057877813504823,0.24791736900806427,0.09186872839927673,7.664343604218971e-10,0.048094213008880615,7.738246917724609,0.9344838943781755
1DCSA,311,485,"[219, 182, 33]",3,projection,14.0,0.06451612903225806,0.07096774193548387,0.0932475884244373,0.3311769664287567,0.09186872839927673,4.4966474987973015e-11,0.0485861711204052,7.736374855041504,0.9342578208959994
1DCSA,311,485,"[219, 182, 33]",3,projection,16.0,0.04838709677419355,0.05161290322580645,0.04180064308681672,0.45584651827812195,0.09186872839927673,2.8229447859157153e-12,0.04894893988966942,7.735095024108887,0.934103266329988
1DCSA,311,485,"[219, 182, 33]",3,projection,32.0,0.03225806451612903,0.05161290322580645,0.04180064308681672,1.3430829048156738,0.09186872839927673,1.8924856419963665e-21,0.04890475422143936,7.73579216003418,0.9341874536532029
1DPGA,485,796,"[113, 438, 112]",3,projection,0.0,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,796,"[113, 438, 112]",3,projection,0.5,0.8865979381443299,0.756198347107438,0.5649484536082474,0.00258595566265285,0.7158506512641907,0.6077273488044739,0.45917779207229614,3.717425584793091,0.4166657544123456
1DPGA,485,796,"[113, 438, 112]",3,projection,1.0,0.8865979381443299,0.743801652892562,0.5773195876288659,0.012441457249224186,0.4485279619693756,0.14959484338760376,0.1667092740535736,5.67147159576416,0.6356840068955387
1DPGA,485,796,"[113, 438, 112]",3,projection,2.0,0.8865979381443299,0.731404958677686,0.5876288659793815,0.02553735300898552,0.45911338925361633,0.009527415037155151,0.1984388828277588,5.797361850738525,0.6497943520431676
1DPGA,485,796,"[113, 438, 112]",3,projection,4.0,0.8762886597938144,0.7231404958677686,0.5752577319587628,0.03199191391468048,0.4647970199584961,0.00011202054156456143,0.20192661881446838,5.755350112915039,0.6450854877942088
1DPGA,485,796,"[113, 438, 112]",3,projection,8.0,0.8969072164948454,0.6446280991735537,0.422680412371134,0.3914703130722046,0.46483686566352844,4.107334206082669e-08,0.20346669852733612,5.746973037719727,0.6441465475850754
1DPGA,485,796,"[113, 438, 112]",3,projection,10.0,0.8556701030927835,0.6033057851239669,0.4288659793814433,0.5237438678741455,0.4648369252681732,9.629240738107114e-10,0.20382656157016754,5.746039390563965,0.6440419002188708
1DPGA,485,796,"[113, 438, 112]",3,projection,12.0,0.6494845360824743,0.4628099173553719,0.3463917525773196,0.8709929585456848,0.4648369252681732,2.4474297588561456e-11,0.20406414568424225,5.745571136474609,0.643989416197618
1DPGA,485,796,"[113, 438, 112]",3,projection,14.0,0.35051546391752575,0.23140495867768596,0.15876288659793814,1.2151880264282227,0.4648369252681732,6.616147516999571e-13,0.20422860980033875,5.74530029296875,0.6439590588411296
1DPGA,485,796,"[113, 438, 112]",3,projection,16.0,0.24742268041237114,0.15289256198347106,0.1154639175257732,1.4681934118270874,0.4648369252681732,1.8784012702482283e-14,0.20434623956680298,5.745126724243164,0.6439396044788729
1DPGA,485,796,"[113, 438, 112]",3,projection,32.0,0.10309278350515463,0.09090909090909091,0.06391752577319587,2.481884002685547,0.4648369252681732,2.129571305582129e-26,0.20466215908527374,5.744721412658691,0.6438941753362406
1DXYA,333,476,"[228, 71, 200]",3,projection,0.0,0.9090909090909091,0.8614457831325302,0.6996996996996997,0.0,0.8037060499191284,0.7961131930351257,0.3845953941345215,3.1332740783691406,0.37392679278955565
1DXYA,333,476,"[228, 71, 200]",3,projection,0.5,0.9090909090909091,0.8493975903614458,0.7027027027027027,0.0010651060147210956,0.4521867036819458,0.4027954936027527,0.180028036236763,5.137223720550537,0.6130793354240294
1DXYA,333,476,"[228, 71, 200]",3,projection,1.0,0.9090909090909091,0.8493975903614458,0.7087087087087087,0.003345747943967581,0.3905608654022217,0.10504880547523499,0.16469411551952362,5.956154823303223,0.7108110604850276
1DXYA,333,476,"[228, 71, 200]",3,projection,2.0,0.8939393939393939,0.8554216867469879,0.7177177177177178,0.007260081823915243,0.41710707545280457,0.004047386348247528,0.18372270464897156,5.9465837478637695,0.7096688426473579
1DXYA,333,476,"[228, 71, 200]",3,projection,4.0,0.9090909090909091,0.8554216867469879,0.7147147147147147,0.010676597245037556,0.4195113182067871,8.849790901876986e-06,0.18503570556640625,5.919669151306152,0.7064568386801681
1DXYA,333,476,"[228, 71, 200]",3,projection,8.0,0.8939393939393939,0.8554216867469879,0.7147147147147147,0.014848748221993446,0.41951173543930054,1.0879878942215981e-10,0.18569868803024292,5.912520885467529,0.7056037603818167
1DXYA,333,476,"[228, 71, 200]",3,projection,10.0,0.8939393939393939,0.8554216867469879,0.7297297297297297,0.02548266388475895,0.41951173543930054,5.742948976615592e-13,0.1858290284872055,5.9112420082092285,0.7054511384088877
1DXYA,333,476,"[228, 71, 200]",3,projection,12.0,0.9242424242424242,0.8373493975903614,0.7267267267267268,0.1067526787519455,0.41951173543930054,4.010861094476143e-15,0.18587271869182587,5.910699844360352,0.705386436252579
1DXYA,333,476,"[228, 71, 200]",3,projection,14.0,0.8787878787878788,0.7530120481927711,0.5375375375375375,0.2941272556781769,0.41951173543930054,3.420164854546685e-17,0.18585287034511566,5.910587310791016,0.7053730064294577
1DXYA,333,476,"[228, 71, 200]",3,projection,16.0,0.7878787878787878,0.5963855421686747,0.36936936936936937,0.467133492231369,0.41951173543930054,3.272520632209786e-19,0.18578578531742096,5.910740375518799,0.7053912732651438
1DXYA,333,476,"[228, 71, 200]",3,projection,32.0,0.10606060606060606,0.0963855421686747,0.10810810810810811,1.9570651054382324,0.41951173543930054,6.202857544379922e-35,0.18470382690429688,5.915059566497803,0.7059067280864677
1DYPA,271,504,"[194, 101, 22]",3,projection,0.0,0.9074074074074074,0.7925925925925926,0.6457564575645757,0.0,0.9148665070533752,0.876807689666748,0.7932567596435547,1.7668359279632568,0.21860966915147206
1DYPA,271,504,"[194, 101, 22]",3,projection,0.5,0.9074074074074074,0.8074074074074075,0.6383763837638377,0.003134271828457713,0.457287073135376,0.4225524067878723,0.2953215539455414,5.531184196472168,0.6843704772296081
1DYPA,271,504,"[194, 101, 22]",3,projection,1.0,0.9259259259259259,0.8296296296296296,0.6346863468634686,0.009381252340972424,0.17249351739883423,0.10689736157655716,0.06920762360095978,7.117311477661133,0.8806211616791573
1DYPA,271,504,"[194, 101, 22]",3,projection,2.0,0.9259259259259259,0.8222222222222222,0.6346863468634686,0.01856296882033348,0.1638108789920807,0.02676261030137539,0.07550045847892761,7.2492218017578125,0.8969423558840321
1DYPA,271,504,"[194, 101, 22]",3,projection,4.0,0.9259259259259259,0.8074074074074075,0.6273062730627307,0.025066973641514778,0.16736534237861633,0.0073867556639015675,0.07739771157503128,7.257735729217529,0.8979957795979668
1DYPA,271,504,"[194, 101, 22]",3,projection,8.0,0.8888888888888888,0.7703703703703704,0.5940959409594095,0.09937059134244919,0.1687273532152176,0.0007637781673111022,0.07849335670471191,7.245972633361816,0.8965403380074288
1DYPA,271,504,"[194, 101, 22]",3,projection,10.0,0.8333333333333334,0.6444444444444445,0.5461254612546126,0.18951930105686188,0.16880802810192108,0.00025540462229400873,0.07845917344093323,7.243583679199219,0.896244753980164
1DYPA,271,504,"[194, 101, 22]",3,projection,12.0,0.6851851851851852,0.5185185185185185,0.3874538745387454,0.27984854578971863,0.16883155703544617,8.732977585168555e-05,0.07829595357179642,7.242891311645508,0.8961590877111844
1DYPA,271,504,"[194, 101, 22]",3,projection,14.0,0.42592592592592593,0.3111111111111111,0.22140221402214022,0.3861284852027893,0.16874340176582336,3.0448594770859927e-05,0.07809213548898697,7.243015766143799,0.8961744864000298
1DYPA,271,504,"[194, 101, 22]",3,projection,16.0,0.16666666666666666,0.16296296296296298,0.12546125461254612,0.5824870467185974,0.1687491089105606,1.0797446520882659e-05,0.07789050787687302,7.243462562561035,0.8962297682829734
1DYPA,271,504,"[194, 101, 22]",3,projection,32.0,0.07407407407407407,0.037037037037037035,0.033210332103321034,1.2932158708572388,0.16835930943489075,3.980825891147788e-09,0.07710205018520355,7.245616912841797,0.8964963248967822
1E0CA,271,495,"[85, 227, 84]",3,projection,0.0,0.9259259259259259,0.7925925925925926,0.6678966789667896,0.0,0.7835277915000916,0.7673701047897339,0.44343116879463196,2.955327033996582,0.3656610412496828
1E0CA,271,495,"[85, 227, 84]",3,projection,0.5,0.9074074074074074,0.8148148148148148,0.6568265682656826,0.0006758181261830032,0.48492223024368286,0.3778912127017975,0.18418164551258087,4.725523471832275,0.5846865044993881
1E0CA,271,495,"[85, 227, 84]",3,projection,1.0,0.9074074074074074,0.8074074074074075,0.6678966789667896,0.0019756334368139505,0.4239288568496704,0.11020852625370026,0.20211374759674072,5.301068305969238,0.655898360553029
1E0CA,271,495,"[85, 227, 84]",3,projection,2.0,0.9074074074074074,0.8074074074074075,0.6642066420664207,0.003664292860776186,0.4728587865829468,0.007313105743378401,0.22470992803573608,5.236122131347656,0.6478626049279752
1E0CA,271,495,"[85, 227, 84]",3,projection,4.0,0.9444444444444444,0.8296296296296296,0.6642066420664207,0.005543635692447424,0.47692129015922546,7.771910895826295e-05,0.2262631207704544,5.197345733642578,0.6430648218746473
1E0CA,271,495,"[85, 227, 84]",3,projection,8.0,0.9444444444444444,0.8148148148148148,0.6715867158671587,0.0090027479454875,0.4770359694957733,3.835121376027928e-08,0.22567549347877502,5.192275047302246,0.6424374285521056
1E0CA,271,495,"[85, 227, 84]",3,projection,10.0,0.9444444444444444,0.8,0.6715867158671587,0.017993684858083725,0.47703614830970764,1.04651143306711e-09,0.22524063289165497,5.191272735595703,0.6423134130580316
1E0CA,271,495,"[85, 227, 84]",3,projection,12.0,0.9259259259259259,0.8222222222222222,0.6678966789667896,0.04235498979687691,0.47703614830970764,2.999996431829466e-11,0.2248622179031372,5.190607070922852,0.6422310507222908
1E0CA,271,495,"[85, 227, 84]",3,projection,14.0,0.9074074074074074,0.7777777777777778,0.6605166051660517,0.1568218469619751,0.47703614830970764,8.877001239117333e-13,0.2245836853981018,5.190125465393066,0.6421714619263751
1E0CA,271,495,"[85, 227, 84]",3,projection,16.0,0.8148148148148148,0.7111111111111111,0.5387453874538746,0.3628178834915161,0.47703614830970764,2.6892599814241393e-14,0.22440122067928314,5.189747333526611,0.6421246758717601
1E0CA,271,495,"[85, 227, 84]",3,projection,32.0,0.3148148148148148,0.1925925925925926,0.14760147601476015,1.3118126392364502,0.47703614830970764,3.210911635877564e-26,0.22437037527561188,5.188075065612793,0.6419177670526748
1E5KA,201,284,"[96, 9, 49]",3,projection,0.0,0.85,0.83,0.6915422885572139,0.0,0.9825016260147095,0.9683729410171509,0.8982670903205872,0.8101129531860352,0.10588256175553391
1E5KA,201,284,"[96, 9, 49]",3,projection,0.5,0.85,0.82,0.6865671641791045,0.001535355462692678,0.7531802654266357,0.7218432426452637,0.48730000853538513,3.6056206226348877,0.4712581705325412
1E5KA,201,284,"[96, 9, 49]",3,projection,1.0,0.825,0.81,0.6915422885572139,0.0056764669716358185,0.252496600151062,0.2528761923313141,0.1487327665090561,6.568879127502441,0.8585589789016654
1E5KA,201,284,"[96, 9, 49]",3,projection,2.0,0.825,0.83,0.6915422885572139,0.009090270847082138,0.08856663107872009,0.025827880948781967,0.03709403797984123,7.29904842376709,0.9539928258728573
1E5KA,201,284,"[96, 9, 49]",3,projection,4.0,0.825,0.83,0.6915422885572139,0.011585479602217674,0.0879814475774765,0.000518541899509728,0.03860338777303696,7.288113594055176,0.9525636328477309
1E5KA,201,284,"[96, 9, 49]",3,projection,8.0,0.825,0.79,0.6666666666666666,0.02868490479886532,0.08799999952316284,1.0607639069348807e-06,0.03957574442028999,7.2792649269104,0.9514071033270929
1E5KA,201,284,"[96, 9, 49]",3,projection,10.0,0.825,0.76,0.6417910447761194,0.08357807248830795,0.08800002932548523,7.704063165192565e-08,0.03993748128414154,7.277409553527832,0.9511646041965868
1E5KA,201,284,"[96, 9, 49]",3,projection,12.0,0.725,0.7,0.6119402985074627,0.18449628353118896,0.08800002932548523,7.058378770352647e-09,0.04023783653974533,7.275988578796387,0.9509788813981009
1E5KA,201,284,"[96, 9, 49]",3,projection,14.0,0.8,0.55,0.39800995024875624,0.35506853461265564,0.08800002932548523,7.453178629823753e-10,0.040488023310899734,7.274873733520508,0.9508331700213024
1E5KA,201,284,"[96, 9, 49]",3,projection,16.0,0.8,0.5,0.31840796019900497,0.45940953493118286,0.08800002932548523,8.46992753711362e-11,0.04069247096776962,7.274014472961426,0.9507208638189966
1E5KA,201,284,"[96, 9, 49]",3,projection,32.0,0.15,0.09,0.07960199004975124,1.4916619062423706,0.08800002932548523,4.0931225222548146e-18,0.041020359843969345,7.273201942443848,0.9506146652791913
1E6UA,321,556,"[101, 160, 216]",3,projection,0.0,0.9375,0.89375,0.7570093457943925,0.0,0.8633826971054077,0.8286659717559814,0.36020782589912415,2.5623135566711426,0.3077325714021874
1E6UA,321,556,"[101, 160, 216]",3,projection,0.5,0.921875,0.8875,0.7632398753894081,0.0010589148150756955,0.6354736089706421,0.2732340395450592,0.3830297291278839,4.117733001708984,0.49453766564377816
1E6UA,321,556,"[101, 160, 216]",3,projection,1.0,0.921875,0.8875,0.7476635514018691,0.003070184262469411,0.6331096887588501,0.03072892501950264,0.5066971778869629,4.077178478240967,0.48966708774112017
1E6UA,321,556,"[101, 160, 216]",3,projection,2.0,0.9375,0.8875,0.7383177570093458,0.006191155407577753,0.6591758728027344,0.00032965303398668766,0.5219758152961731,3.9583020210266113,0.475390084927584
1E6UA,321,556,"[101, 160, 216]",3,projection,4.0,0.9375,0.8875,0.7414330218068536,0.007813042029738426,0.6596039533615112,1.5219835347579647e-07,0.5230699777603149,3.949241876602173,0.4743019661320726
1E6UA,321,556,"[101, 160, 216]",3,projection,8.0,0.90625,0.875,0.7227414330218068,0.041838448494672775,0.6596040725708008,2.0452824817888265e-13,0.5235843658447266,3.9465458393096924,0.4739781734071537
1E6UA,321,556,"[101, 160, 216]",3,projection,10.0,0.90625,0.7,0.5451713395638629,0.22576861083507538,0.6596040725708008,2.9594116214181536e-16,0.5236567854881287,3.9462199211120605,0.47393903079528915
1E6UA,321,556,"[101, 160, 216]",3,projection,12.0,0.84375,0.63125,0.46417445482866043,0.40206870436668396,0.6596040725708008,4.762978862371815e-19,0.5236959457397461,3.946053981781006,0.47391910156496164
1E6UA,321,556,"[101, 160, 216]",3,projection,14.0,0.65625,0.44375,0.3146417445482866,0.6433092951774597,0.6596040725708008,8.529296383446167e-22,0.5237194299697876,3.9459593296051025,0.47390773388616847
1E6UA,321,556,"[101, 160, 216]",3,projection,16.0,0.375,0.25625,0.19314641744548286,0.9147559404373169,0.6596040725708008,1.6865572024460668e-24,0.5237346291542053,3.945899724960327,0.47390057539826347
1E6UA,321,556,"[101, 160, 216]",3,projection,32.0,0.140625,0.075,0.06230529595015576,2.4895875453948975,0.6596040725708008,1.401298464324817e-45,0.5237712264060974,3.9457640647888184,0.4738842826797917
1EAJA,126,188,"[105, 26, 42]",3,projection,0.0,1.0,0.8412698412698413,0.6984126984126984,0.0,0.957913875579834,0.9525089263916016,0.7105907797813416,1.3086539506912231,0.18755933043242173
1EAJA,126,188,"[105, 26, 42]",3,projection,0.5,1.0,0.873015873015873,0.7063492063492064,0.0030942349694669247,0.769152045249939,0.7600916028022766,0.4568743407726288,2.9553542137145996,0.4235682452356227
1EAJA,126,188,"[105, 26, 42]",3,projection,1.0,1.0,0.8888888888888888,0.7222222222222222,0.012473545968532562,0.35509568452835083,0.3678630292415619,0.17794163525104523,5.464849948883057,0.7832350154788973
1EAJA,126,188,"[105, 26, 42]",3,projection,2.0,1.0,0.873015873015873,0.7222222222222222,0.026383841410279274,0.10976982116699219,0.08273832499980927,0.06539569050073624,6.602689743041992,0.9463128633844428
1EAJA,126,188,"[105, 26, 42]",3,projection,4.0,1.0,0.873015873015873,0.7222222222222222,0.03560062497854233,0.12113112211227417,0.07844867557287216,0.07840311527252197,6.5302019119262695,0.9359237386953818
1EAJA,126,188,"[105, 26, 42]",3,projection,8.0,0.96,0.8888888888888888,0.6984126984126984,0.07662254571914673,0.14842021465301514,0.10773274302482605,0.10773274302482605,6.3954339027404785,0.9166084739126282
1EAJA,126,188,"[105, 26, 42]",3,projection,10.0,0.88,0.7777777777777778,0.6428571428571429,0.16752612590789795,0.16425368189811707,0.12573830783367157,0.12573830783367157,6.306567192077637,0.9038718900809358
1EAJA,126,188,"[105, 26, 42]",3,projection,12.0,0.84,0.6825396825396826,0.4523809523809524,0.3033006489276886,0.18351273238658905,0.14631110429763794,0.14631110429763794,6.19998836517334,0.8885967645201377
1EAJA,126,188,"[105, 26, 42]",3,projection,14.0,0.28,0.25396825396825395,0.20634920634920634,0.3701937198638916,0.20595389604568481,0.16965222358703613,0.16965222358703613,6.073551177978516,0.8704754925372012
1EAJA,126,188,"[105, 26, 42]",3,projection,16.0,0.16,0.14285714285714285,0.10317460317460317,0.39327511191368103,0.2309381067752838,0.19591759145259857,0.19591759145259857,5.925422191619873,0.8492453014050187
1EAJA,126,188,"[105, 26, 42]",3,projection,32.0,0.0,0.047619047619047616,0.06349206349206349,0.7446718215942383,0.5190362930297852,0.5024765133857727,0.5024765133857727,3.959918975830078,0.5675448053177317
1EKEA,230,327,"[6, 108, 157]",3,projection,0.0,0.9130434782608695,0.7913043478260869,0.6304347826086957,0.0,0.9590470194816589,0.9473847150802612,0.8835762739181519,1.0097615718841553,0.1287059909995818
1EKEA,230,327,"[6, 108, 157]",3,projection,0.5,0.9347826086956522,0.7913043478260869,0.6391304347826087,0.0007610557950101793,0.7184184193611145,0.7155474424362183,0.5962467193603516,3.383467197418213,0.4312626968421098
1EKEA,230,327,"[6, 108, 157]",3,projection,1.0,0.9347826086956522,0.8,0.6260869565217392,0.0038734562695026398,0.28717756271362305,0.29495105147361755,0.17514429986476898,6.478171348571777,0.8257191464785542
1EKEA,230,327,"[6, 108, 157]",3,projection,2.0,0.9347826086956522,0.8173913043478261,0.6304347826086957,0.006905965507030487,0.08562305569648743,0.05558102950453758,0.04640134051442146,7.467926025390625,0.9518750233443605
1EKEA,230,327,"[6, 108, 157]",3,projection,4.0,0.9347826086956522,0.808695652173913,0.6391304347826087,0.009297988377511501,0.05970905348658562,0.014864549972116947,0.02708403579890728,7.546387672424316,0.9618758832682408
1EKEA,230,327,"[6, 108, 157]",3,projection,8.0,0.8913043478260869,0.7217391304347827,0.5782608695652174,0.05165789648890495,0.05896675959229469,0.0014575060922652483,0.027792831882834435,7.5527238845825195,0.9626835080459232
1EKEA,230,327,"[6, 108, 157]",3,projection,10.0,0.8478260869565217,0.6434782608695652,0.5,0.17462404072284698,0.05902964249253273,0.00046979720355011523,0.027717676013708115,7.5504961013793945,0.9623995508694232
1EKEA,230,327,"[6, 108, 157]",3,projection,12.0,0.782608695652174,0.6173913043478261,0.4260869565217391,0.3375913202762604,0.05905096232891083,0.00015435292152687907,0.02755524031817913,7.5497941970825195,0.962310084909704
1EKEA,230,327,"[6, 108, 157]",3,projection,14.0,0.6521739130434783,0.5043478260869565,0.3652173913043478,0.4805239737033844,0.058994755148887634,5.1601480663521215e-05,0.027404697611927986,7.549785614013672,0.9623089908966096
1EKEA,230,327,"[6, 108, 157]",3,projection,16.0,0.5,0.3739130434782609,0.27391304347826084,0.6238598227500916,0.05899784713983536,1.752859134285245e-05,0.02728845737874508,7.549991607666016,0.962335247210875
1EKEA,230,327,"[6, 108, 157]",3,projection,32.0,0.15217391304347827,0.10434782608695652,0.07391304347826087,1.3567836284637451,0.05880989134311676,4.591693691935461e-09,0.027043381705880165,7.5507049560546875,0.9624261718547201
