protein,seq_len,n_long_range_contacts,anchor_positions,n_anchors_steered,steering_mode,alpha,P_L5,P_L2,P_L,kl_div,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1DCSA,311,485,"[219, 182, 33]",3,direct,4.0,0.8387096774193549,0.7161290322580646,0.5562700964630225,0.004587170202285051,0.09186766296625137,7.77943387220148e-06,0.045642465353012085,7.750621795654297,0.9359783057407415
1DCSA,311,485,"[219, 182, 33]",3,direct,8.0,0.8387096774193549,0.7161290322580646,0.5594855305466238,0.00884597934782505,0.09186872839927673,1.4109662049843763e-10,0.04701915755867958,7.743879795074463,0.9351641302530981
1DCSA,311,485,"[219, 182, 33]",3,direct,10.0,0.7741935483870968,0.6774193548387096,0.5755627009646302,0.05082271620631218,0.09186872839927673,1.318291504605329e-12,0.04772213101387024,7.7409162521362305,0.9348062477539324
1DCSA,311,485,"[219, 182, 33]",3,direct,12.0,0.43548387096774194,0.3225806451612903,0.2733118971061093,0.24083095788955688,0.09186872839927673,1.4848479095038412e-14,0.04836246743798256,7.738372802734375,0.9344990964666356
1DCSA,311,485,"[219, 182, 33]",3,direct,14.0,0.06451612903225806,0.05806451612903226,0.08038585209003216,0.39236539602279663,0.09186872839927673,1.8314338597762609e-16,0.04890551045536995,7.73631477355957,0.9342505653537797
1DCSA,311,485,"[219, 182, 33]",3,direct,16.0,0.0967741935483871,0.07096774193548387,0.06430868167202572,0.4284019470214844,0.09186872839927673,2.368705096324959e-18,0.049335405230522156,7.734748840332031,0.9340614605867227
1DCSA,311,485,"[219, 182, 33]",3,direct,32.0,0.08064516129032258,0.03870967741935484,0.05466237942122187,1.3666712045669556,0.09186872839927673,2.7900009441881594e-33,0.04983045905828476,7.73306131362915,0.9338576719842211
1DPGA,485,796,"[113, 438, 112]",3,direct,0.0,0.8865979381443299,0.7479338842975206,0.5731958762886598,0.0,0.977288007736206,0.9663628935813904,0.8806941509246826,0.8484514951705933,0.09509825395394284
1DPGA,485,796,"[113, 438, 112]",3,direct,0.5,0.8865979381443299,0.7479338842975206,0.5711340206185567,0.0006885422044433653,0.8956860303878784,0.839659571647644,0.7917761206626892,1.8209023475646973,0.2040949127436225
1DPGA,485,796,"[113, 438, 112]",3,direct,1.0,0.8969072164948454,0.756198347107438,0.5670103092783505,0.00357604306191206,0.6670069098472595,0.5060133337974548,0.47918030619621277,3.9385879039764404,0.4414546203810623
1DPGA,485,796,"[113, 438, 112]",3,direct,2.0,0.8762886597938144,0.7355371900826446,0.5835051546391753,0.016446687281131744,0.4551388621330261,0.04704831913113594,0.18980905413627625,5.763925552368164,0.6460466615602071
1DPGA,485,796,"[113, 438, 112]",3,direct,4.0,0.8865979381443299,0.731404958677686,0.5793814432989691,0.02891123667359352,0.46482717990875244,0.00016848610539454967,0.20176231861114502,5.755614280700684,0.645115096905995
1DPGA,485,796,"[113, 438, 112]",3,direct,8.0,0.8865979381443299,0.71900826446281,0.5525773195876289,0.03365334868431091,0.4648369252681732,5.577283967994617e-09,0.20347733795642853,5.746705055236816,0.6441165109048879
1DPGA,485,796,"[113, 438, 112]",3,direct,10.0,0.8865979381443299,0.6363636363636364,0.44742268041237115,0.26914170384407043,0.4648369252681732,4.18857726280919e-11,0.2038712352514267,5.7458882331848145,0.6440249578209714
1DPGA,485,796,"[113, 438, 112]",3,direct,12.0,0.6907216494845361,0.5537190082644629,0.3917525773195876,0.4783147871494293,0.4648369252681732,3.609841917572021e-13,0.20413143932819366,5.745458602905273,0.6439768029297812
1DPGA,485,796,"[113, 438, 112]",3,direct,14.0,0.422680412371134,0.28512396694214875,0.21443298969072164,0.5807409882545471,0.4648369252681732,3.541647616861097e-15,0.20430779457092285,5.745199203491211,0.6439477282784966
1DPGA,485,796,"[113, 438, 112]",3,direct,16.0,0.38144329896907214,0.19421487603305784,0.12164948453608247,0.7942209839820862,0.4648369252681732,3.921329434018678e-17,0.20442888140678406,5.745029926300049,0.6439287549306913
1DPGA,485,796,"[113, 438, 112]",3,direct,32.0,0.18556701030927836,0.11983471074380166,0.08247422680412371,2.3087551593780518,0.4648369252681732,9.696072205723743e-32,0.20469333231449127,5.744688034057617,0.6438904341127297
1DXYA,333,476,"[228, 71, 200]",3,direct,0.0,0.9090909090909091,0.8614457831325302,0.6996996996996997,0.0,0.8037060499191284,0.7961131930351257,0.3845953941345215,3.1332740783691406,0.37392679278955565
1DXYA,333,476,"[228, 71, 200]",3,direct,0.5,0.9090909090909091,0.8493975903614458,0.7027027027027027,0.0010738382115960121,0.45748957991600037,0.40193772315979004,0.18619048595428467,5.129183292388916,0.6121197859432208
1DXYA,333,476,"[228, 71, 200]",3,direct,1.0,0.9090909090909091,0.8493975903614458,0.7087087087087087,0.0033630765974521637,0.3922293782234192,0.10459078848361969,0.164872944355011,5.950812816619873,0.7101735422289787
1DXYA,333,476,"[228, 71, 200]",3,direct,2.0,0.8939393939393939,0.8554216867469879,0.7177177177177178,0.007247980684041977,0.417270302772522,0.004036202561110258,0.18374595046043396,5.946008682250977,0.709600213974967
1DXYA,333,476,"[228, 71, 200]",3,direct,4.0,0.9090909090909091,0.8554216867469879,0.7147147147147147,0.010679983533918858,0.41951125860214233,9.03811178432079e-06,0.18503260612487793,5.9196696281433105,0.7064568955861983
1DXYA,333,476,"[228, 71, 200]",3,direct,8.0,0.8939393939393939,0.8554216867469879,0.7117117117117117,0.01494896225631237,0.41951173543930054,1.0448639176097174e-10,0.18567299842834473,5.912569046020508,0.7056095078908644
1DXYA,333,476,"[228, 71, 200]",3,direct,10.0,0.9090909090909091,0.8674698795180723,0.7267267267267268,0.028713546693325043,0.41951173543930054,4.637620040597035e-13,0.1857917308807373,5.91129732131958,0.7054577395083881
1DXYA,333,476,"[228, 71, 200]",3,direct,12.0,0.9090909090909091,0.8313253012048193,0.7237237237237237,0.10360170155763626,0.41951173543930054,2.483693301345109e-15,0.18582278490066528,5.910767555236816,0.7053945169088638
1DXYA,333,476,"[228, 71, 200]",3,direct,14.0,0.8484848484848485,0.7228915662650602,0.5285285285285285,0.2958066463470459,0.41951173543930054,1.563248107813952e-17,0.18578895926475525,5.910678863525391,0.7053839323872513
1DXYA,333,476,"[228, 71, 200]",3,direct,16.0,0.803030303030303,0.6024096385542169,0.4024024024024024,0.48209112882614136,0.41951173543930054,1.0997835410396185e-19,0.18570703268051147,5.910866737365723,0.7054063533631402
1DXYA,333,476,"[228, 71, 200]",3,direct,32.0,0.12121212121212122,0.12048192771084337,0.11411411411411411,1.9493334293365479,0.41951173543930054,1.7513041672963164e-36,0.1846046894788742,5.915440082550049,0.7059521390985473
1DYPA,271,504,"[194, 101, 22]",3,direct,0.0,0.9074074074074074,0.7925925925925926,0.6457564575645757,0.0,0.9148665070533752,0.876807689666748,0.7932567596435547,1.7668359279632568,0.21860966915147206
1DYPA,271,504,"[194, 101, 22]",3,direct,0.5,0.9074074074074074,0.8074074074074075,0.6383763837638377,0.001859474228695035,0.5985123515129089,0.5263354182243347,0.4853956401348114,4.503098487854004,0.5571659795944165
1DYPA,271,504,"[194, 101, 22]",3,direct,1.0,0.9259259259259259,0.8296296296296296,0.6383763837638377,0.006676957942545414,0.24707399308681488,0.13360853493213654,0.12380710989236832,6.866959095001221,0.8496451945967716
1DYPA,271,504,"[194, 101, 22]",3,direct,2.0,0.9259259259259259,0.837037037037037,0.6383763837638377,0.014059207402169704,0.16819489002227783,0.0027967612259089947,0.0773908868432045,7.260236740112305,0.8983052283450733
1DYPA,271,504,"[194, 101, 22]",3,direct,4.0,0.9259259259259259,0.8074074074074075,0.6273062730627307,0.023501653224229813,0.1687525510787964,1.6430954019597266e-06,0.07790698111057281,7.244408130645752,0.8963467629189147
1DYPA,271,504,"[194, 101, 22]",3,direct,8.0,0.9444444444444444,0.8074074074074075,0.6199261992619927,0.04429546743631363,0.16884124279022217,2.8969608829865212e-12,0.07827437669038773,7.236483097076416,0.8953662027326591
1DYPA,271,504,"[194, 101, 22]",3,direct,10.0,0.6851851851851852,0.562962962962963,0.44649446494464945,0.19267144799232483,0.16884124279022217,6.192795096713645e-15,0.07819439470767975,7.236092567443848,0.8953178827090403
1DYPA,271,504,"[194, 101, 22]",3,direct,12.0,0.25925925925925924,0.2074074074074074,0.1881918819188192,0.2811815142631531,0.16884124279022217,1.626793280523133e-17,0.07801975309848785,7.236696720123291,0.8953926341985702
1DYPA,271,504,"[194, 101, 22]",3,direct,14.0,0.14814814814814814,0.08888888888888889,0.08856088560885608,0.38694941997528076,0.16884124279022217,4.890132161404671e-20,0.0778278261423111,7.2374982833862305,0.8954918111945447
1DYPA,271,504,"[194, 101, 22]",3,direct,16.0,0.1111111111111111,0.08888888888888889,0.05166051660516605,0.49806201457977295,0.16875261068344116,1.5909384491569689e-22,0.07765340805053711,7.238192081451416,0.8955776544599479
1DYPA,271,504,"[194, 101, 22]",3,direct,32.0,0.037037037037037035,0.02962962962962963,0.025830258302583026,1.6769156455993652,0.16835932433605194,3.9040175216089404e-42,0.07701407372951508,7.239387512207031,0.895725564471196
1E0CA,271,495,"[85, 227, 84]",3,direct,0.0,0.9259259259259259,0.7925925925925926,0.6678966789667896,0.0,0.7835277915000916,0.7673701047897339,0.44343116879463196,2.955327033996582,0.3656610412496828
1E0CA,271,495,"[85, 227, 84]",3,direct,0.5,0.9074074074074074,0.8148148148148148,0.6605166051660517,0.0008935813093557954,0.4778693914413452,0.31321561336517334,0.17677371203899384,4.859278678894043,0.6012359650917855
1E0CA,271,495,"[85, 227, 84]",3,direct,1.0,0.9074074074074074,0.8148148148148148,0.6678966789667896,0.0023548586759716272,0.44810712337493896,0.06211370974779129,0.21270887553691864,5.29520845413208,0.6551733242035166
1E0CA,271,495,"[85, 227, 84]",3,direct,2.0,0.9074074074074074,0.8074074074074075,0.6642066420664207,0.004148426931351423,0.4758424162864685,0.001658533583395183,0.2258758395910263,5.210784912109375,0.6447276442747333
1E0CA,271,495,"[85, 227, 84]",3,direct,4.0,0.9444444444444444,0.8222222222222222,0.6678966789667896,0.005725599359720945,0.47703367471694946,1.8613634438224835e-06,0.22607974708080292,5.1949028968811035,0.6427625709820969
1E0CA,271,495,"[85, 227, 84]",3,direct,8.0,0.9444444444444444,0.8,0.6678966789667896,0.016250422224402428,0.47703614830970764,5.202630860845492e-12,0.2248714417219162,5.191120147705078,0.6422945334395237
1E0CA,271,495,"[85, 227, 84]",3,direct,10.0,0.9259259259259259,0.8222222222222222,0.6605166051660517,0.04126449301838875,0.47703614830970764,1.0235460584293293e-14,0.22427277266979218,5.190376281738281,0.6422024952992975
1E0CA,271,495,"[85, 227, 84]",3,direct,12.0,0.8703703703703703,0.7925925925925926,0.6531365313653137,0.21070711314678192,0.47703614830970764,2.1723470186426816e-17,0.22389760613441467,5.189859390258789,0.6421385405916019
1E0CA,271,495,"[85, 227, 84]",3,direct,14.0,0.6851851851851852,0.562962962962963,0.4095940959409594,0.3949735164642334,0.47703614830970764,4.916168640537058e-20,0.22374339401721954,5.189435005187988,0.6420860316526267
1E0CA,271,495,"[85, 227, 84]",3,direct,16.0,0.5370370370370371,0.37037037037037035,0.25830258302583026,0.48766255378723145,0.47703614830970764,1.1746605884396757e-22,0.2237406075000763,5.18906307220459,0.6420400125825136
1E0CA,271,495,"[85, 227, 84]",3,direct,32.0,0.2777777777777778,0.17037037037037037,0.13284132841328414,1.654886245727539,0.47703614830970764,3.615350037958028e-43,0.2244378924369812,5.187459945678711,0.6418416585905647
1E5KA,201,284,"[96, 9, 49]",3,direct,0.0,0.85,0.83,0.6915422885572139,0.0,0.9825016260147095,0.9683729410171509,0.8982670903205872,0.8101129531860352,0.10588256175553391
1E5KA,201,284,"[96, 9, 49]",3,direct,0.5,0.875,0.82,0.6865671641791045,0.00065854680724442,0.8703183531761169,0.8394332528114319,0.7691147923469543,2.1159722805023193,0.27655966341749744
1E5KA,201,284,"[96, 9, 49]",3,direct,1.0,0.85,0.82,0.6915422885572139,0.0033409397583454847,0.46187567710876465,0.42831578850746155,0.38475915789604187,5.287656784057617,0.6911019553238513
1E5KA,201,284,"[96, 9, 49]",3,direct,2.0,0.825,0.82,0.6965174129353234,0.008569731377065182,0.08722595125436783,0.011590812355279922,0.03768227621912956,7.3031415939331055,0.9545278072494351
1E5KA,201,284,"[96, 9, 49]",3,direct,4.0,0.825,0.83,0.6865671641791045,0.01168753020465374,0.08799983561038971,3.98429710912751e-06,0.03868913650512695,7.283950328826904,0.9520194899774022
1E5KA,201,284,"[96, 9, 49]",3,direct,8.0,0.825,0.8,0.6965174129353234,0.01575908623635769,0.08800002932548523,1.6228574040155763e-11,0.0399208590388298,7.275829315185547,0.9509580654871298
1E5KA,201,284,"[96, 9, 49]",3,direct,10.0,0.85,0.73,0.5771144278606966,0.1411946713924408,0.08800002932548523,7.535476149317377e-14,0.04044546186923981,7.273017406463623,0.9505905462446228
1E5KA,201,284,"[96, 9, 49]",3,direct,12.0,0.8,0.66,0.47761194029850745,0.2435031682252884,0.08800002932548523,3.9402003354667686e-16,0.04085257649421692,7.271111488342285,0.9503414408669222
1E5KA,201,284,"[96, 9, 49]",3,direct,14.0,0.75,0.6,0.4228855721393035,0.3340640962123871,0.08800002932548523,2.1690495458488002e-18,0.04114054515957832,7.26997184753418,0.9501924886896131
1E5KA,201,284,"[96, 9, 49]",3,direct,16.0,0.8,0.54,0.36318407960199006,0.39764150977134705,0.08800002932548523,1.2297330659720737e-20,0.04132504388689995,7.269418716430664,0.9501201939089945
1E5KA,201,284,"[96, 9, 49]",3,direct,32.0,0.2,0.12,0.1044776119402985,1.3166136741638184,0.08800002932548523,2.1872395492063592e-38,0.0410417765378952,7.272687911987305,0.9505474809916853
1E6UA,321,556,"[101, 160, 216]",3,direct,0.0,0.9375,0.89375,0.7570093457943925,0.0,0.8633826971054077,0.8286659717559814,0.36020782589912415,2.5623135566711426,0.3077325714021874
1E6UA,321,556,"[101, 160, 216]",3,direct,0.5,0.921875,0.89375,0.7632398753894081,0.0006708171567879617,0.699964165687561,0.4013757109642029,0.31365966796875,3.9081950187683105,0.46937225911931935
1E6UA,321,556,"[101, 160, 216]",3,direct,1.0,0.921875,0.8875,0.7601246105919003,0.0021026120521128178,0.6033908128738403,0.08646341413259506,0.4783405661582947,4.154468536376953,0.498949584909387
1E6UA,321,556,"[101, 160, 216]",3,direct,2.0,0.921875,0.8875,0.735202492211838,0.004912155214697123,0.6565765738487244,0.0020581085700541735,0.5209081768989563,3.9721734523773193,0.477056036866787
1E6UA,321,556,"[101, 160, 216]",3,direct,4.0,0.9375,0.8875,0.7383177570093458,0.00737730460241437,0.6596007347106934,1.674523446126841e-06,0.5228537321090698,3.9504811763763428,0.4744508054125933
1E6UA,321,556,"[101, 160, 216]",3,direct,8.0,0.921875,0.89375,0.7320872274143302,0.011616131290793419,0.6596040725708008,4.7557613229443074e-12,0.5235103368759155,3.9468910694122314,0.4740196353690994
1E6UA,321,556,"[101, 160, 216]",3,direct,10.0,0.921875,0.85625,0.7102803738317757,0.0835970789194107,0.6596040725708008,1.2345428126233227e-14,0.5236099362373352,3.9464237689971924,0.47396351282392424
1E6UA,321,556,"[101, 160, 216]",3,direct,12.0,0.90625,0.74375,0.5420560747663551,0.18195439875125885,0.6596040725708008,3.773130431984697e-17,0.5236639380455017,3.946186065673828,0.4739349647741591
1E6UA,321,556,"[101, 160, 216]",3,direct,14.0,0.828125,0.65625,0.46417445482866043,0.34172913432121277,0.6596040725708008,1.27397575807501e-19,0.5236960053443909,3.946051597595215,0.47391881522544543
1E6UA,321,556,"[101, 160, 216]",3,direct,16.0,0.5625,0.4,0.2834890965732087,0.516039252281189,0.6596040725708008,4.574369371935764e-22,0.5237166285514832,3.9459686279296875,0.47390885061028165
1E6UA,321,556,"[101, 160, 216]",3,direct,32.0,0.140625,0.10625,0.06542056074766354,2.0862009525299072,0.6596040725708008,3.060015456546103e-41,0.5237664580345154,3.9457809925079346,0.4738863156903567
1EAJA,126,188,"[105, 26, 42]",3,direct,0.0,1.0,0.8412698412698413,0.6984126984126984,0.0,0.957913875579834,0.9525089263916016,0.7105907797813416,1.3086539506912231,0.18755933043242173
1EAJA,126,188,"[105, 26, 42]",3,direct,0.5,1.0,0.8888888888888888,0.7063492063492064,0.0025874031707644463,0.7590628862380981,0.7446495294570923,0.5476044416427612,2.880427837371826,0.4128296225682969
1EAJA,126,188,"[105, 26, 42]",3,direct,1.0,1.0,0.873015873015873,0.7222222222222222,0.012872559949755669,0.3047880530357361,0.2941708266735077,0.21202148497104645,5.651604652404785,0.8100011343059099
1EAJA,126,188,"[105, 26, 42]",3,direct,2.0,1.0,0.873015873015873,0.7222222222222222,0.028641071170568466,0.06705237179994583,0.007951568812131882,0.02338602766394615,6.741358280181885,0.9661871609130325
1EAJA,126,188,"[105, 26, 42]",3,direct,4.0,1.0,0.8888888888888888,0.7301587301587301,0.03914818540215492,0.06751857697963715,3.1738102279632585e-06,0.023501576855778694,6.717317581176758,0.9627415919708783
1EAJA,126,188,"[105, 26, 42]",3,direct,8.0,0.92,0.9206349206349206,0.6825396825396826,0.13055473566055298,0.06733506172895432,1.1730903791765113e-12,0.02304198406636715,6.718961238861084,0.9629771648162202
1EAJA,126,188,"[105, 26, 42]",3,direct,10.0,0.64,0.6031746031746031,0.48412698412698413,0.3072332441806793,0.06733506172895432,1.0635610383521012e-15,0.02288607507944107,6.719878196716309,0.9631085853504798
1EAJA,126,188,"[105, 26, 42]",3,direct,12.0,0.4,0.3492063492063492,0.23809523809523808,0.38791781663894653,0.06733506172895432,1.200095346183012e-18,0.02279847301542759,6.720440864562988,0.963189228216016
1EAJA,126,188,"[105, 26, 42]",3,direct,14.0,0.16,0.20634920634920634,0.18253968253968253,0.39015287160873413,0.06733506172895432,1.590069036086994e-21,0.022752929478883743,6.7207536697387695,0.9632340601819412
1EAJA,126,188,"[105, 26, 42]",3,direct,16.0,0.08,0.14285714285714285,0.11904761904761904,0.4022528827190399,0.06733506172895432,2.337226834797046e-24,0.022729994729161263,6.720921039581299,0.9632580480173678
1EAJA,126,188,"[105, 26, 42]",3,direct,32.0,0.0,0.06349206349206349,0.1349206349206349,0.8252561092376709,0.06733506172895432,0.0,0.022707561030983925,6.7211103439331055,0.9632851795577219
1EKEA,230,327,"[6, 108, 157]",3,direct,0.0,0.9130434782608695,0.7913043478260869,0.6304347826086957,0.0,0.9590470194816589,0.9473847150802612,0.8835762739181519,1.0097615718841553,0.1287059909995818
1EKEA,230,327,"[6, 108, 157]",3,direct,0.5,0.9347826086956522,0.7913043478260869,0.6347826086956522,0.0007013504509814084,0.7785988450050354,0.7648090124130249,0.7267780303955078,2.61423397064209,0.3332148729609835
1EKEA,230,327,"[6, 108, 157]",3,direct,1.0,0.9347826086956522,0.8,0.6347826086956522,0.0030375204514712095,0.3621059060096741,0.36052313446998596,0.3469732403755188,5.677326679229736,0.7236420723707816
1EKEA,230,327,"[6, 108, 157]",3,direct,2.0,0.9347826086956522,0.8173913043478261,0.6347826086956522,0.007048262748867273,0.060687027871608734,0.018099244683980942,0.026823008432984352,7.5438642501831055,0.9615542434184896
1EKEA,230,327,"[6, 108, 157]",3,direct,4.0,0.9347826086956522,0.8,0.6347826086956522,0.008132543414831161,0.059061795473098755,2.7773099645855837e-05,0.027603136375546455,7.548973083496094,0.9622054243236738
1EKEA,230,327,"[6, 108, 157]",3,direct,8.0,0.9130434782608695,0.7565217391304347,0.5739130434782609,0.02404567413032055,0.05906195938587189,1.6557331894428984e-10,0.027847150340676308,7.547440528869629,0.9620100822078196
1EKEA,230,327,"[6, 108, 157]",3,direct,10.0,0.8043478260869565,0.6,0.45217391304347826,0.1918763518333435,0.05899956822395325,4.806720885035254e-13,0.027708623558282852,7.5482072830200195,0.9621078140442519
1EKEA,230,327,"[6, 108, 157]",3,direct,12.0,0.6956521739130435,0.5478260869565217,0.4,0.2582707107067108,0.05880989134311676,1.485538876630564e-15,0.027467841282486916,7.549342632293701,0.9622525276652379
1EKEA,230,327,"[6, 108, 157]",3,direct,14.0,0.6086956521739131,0.4608695652173913,0.33043478260869563,0.3784044682979584,0.05880989134311676,4.8259482966951435e-18,0.02723049931228161,7.5503644943237305,0.9623827760019759
1EKEA,230,327,"[6, 108, 157]",3,direct,16.0,0.391304347826087,0.3130434782608696,0.20869565217391303,0.5375381708145142,0.05880989134311676,1.635659511561541e-20,0.027049383148550987,7.551089286804199,0.9624751593299468
1EKEA,230,327,"[6, 108, 157]",3,direct,32.0,0.06521739130434782,0.05217391304347826,0.04782608695652174,1.6433591842651367,0.05860952287912369,7.739581613235613e-40,0.026739224791526794,7.552197456359863,0.9626164085761338
