protein,seq_len,anchor_positions,alpha,intervention_target,P_L5,P_L2,P_L,kl_div,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
1BRTA,277,"[26, 220, 52]",12.0,v_only,0.9454545454545454,0.8695652173913043,0.7725631768953068,0.050814203917980194,0.9583495259284973,0.8929450511932373,0.6344782114028931,2.0429739952087402,0.2517918308714907
1BRTA,277,"[26, 220, 52]",14.0,v_only,0.9636363636363636,0.8695652173913043,0.7653429602888087,0.09475009888410568,0.9583495259284973,0.8929450511932373,0.6344782114028931,2.0429739952087402,0.2517918308714907
1BRTA,277,"[26, 220, 52]",16.0,v_only,0.9636363636363636,0.8840579710144928,0.7472924187725631,0.14316077530384064,0.9583495259284973,0.8929450511932373,0.6344782114028931,2.0429739952087402,0.2517918308714907
1BRTA,277,"[26, 220, 52]",32.0,v_only,0.38181818181818183,0.2608695652173913,0.20216606498194944,0.4735310673713684,0.9583495259284973,0.8929450511932373,0.6344782114028931,2.0429739952087402,0.2517918308714907
1BS0A,384,"[201, 125, 361]",0.0,ln_all,0.9868421052631579,0.84375,0.6744791666666666,0.0,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",0.5,ln_all,0.9868421052631579,0.8385416666666666,0.6692708333333334,0.00044039226486347616,0.7178627848625183,0.5334659218788147,0.34571409225463867,3.555809497833252,0.41419045191339576
1BS0A,384,"[201, 125, 361]",1.0,ln_all,0.9868421052631579,0.8385416666666666,0.671875,0.0017383246449753642,0.6735810041427612,0.16458216309547424,0.48177364468574524,4.239675045013428,0.49384898823463536
1BS0A,384,"[201, 125, 361]",2.0,ln_all,0.9868421052631579,0.8333333333333334,0.6770833333333334,0.005353579763323069,0.6950259208679199,0.006546529475599527,0.5719865560531616,4.089056015014648,0.47630447013264865
1BS0A,384,"[201, 125, 361]",4.0,ln_all,1.0,0.8333333333333334,0.6640625,0.009861337020993233,0.699445366859436,1.5516332496190444e-05,0.5769173502922058,4.039489269256592,0.470530799513366
1BS0A,384,"[201, 125, 361]",8.0,ln_all,1.0,0.84375,0.6640625,0.014369738288223743,0.6994516849517822,5.829271509938394e-10,0.5776331424713135,4.035124778747559,0.470022411677232
1BS0A,384,"[201, 125, 361]",10.0,ln_all,0.9868421052631579,0.84375,0.6796875,0.04401091858744621,0.6994516849517822,5.2486634830040124e-12,0.5777340531349182,4.034724235534668,0.46997575530420105
1BS0A,384,"[201, 125, 361]",12.0,ln_all,0.8947368421052632,0.8177083333333334,0.65625,0.21034306287765503,0.6994516849517822,5.356058681966168e-14,0.5777878165245056,4.034531116485596,0.46995326026720396
1BS0A,384,"[201, 125, 361]",14.0,ln_all,0.6710526315789473,0.5520833333333334,0.4114583333333333,0.4771973788738251,0.6994516849517822,5.958397680923212e-16,0.577817440032959,4.034429550170898,0.46994142954404255
1BS0A,384,"[201, 125, 361]",16.0,ln_all,0.42105263157894735,0.3020833333333333,0.20833333333333334,0.7339272499084473,0.6994516849517822,7.069312162366014e-18,0.577833354473114,4.034376621246338,0.4699352642376063
1BS0A,384,"[201, 125, 361]",32.0,ln_all,0.2894736842105263,0.15625,0.109375,2.3834328651428223,0.6994516849517822,1.0546589682191289e-32,0.5778193473815918,4.034420490264893,0.46994037422131923
1BS0A,384,"[201, 125, 361]",0.0,k_only,0.9868421052631579,0.84375,0.6744791666666666,0.0,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",0.5,k_only,0.9868421052631579,0.84375,0.6744791666666666,3.097129820162081e-06,0.8738749027252197,0.8330310583114624,0.5409949421882629,2.3821918964385986,0.2774842518227062
1BS0A,384,"[201, 125, 361]",1.0,k_only,0.9868421052631579,0.84375,0.6744791666666666,1.4660764463769738e-05,0.8353861570358276,0.7854354977607727,0.5103856921195984,2.6119327545166016,0.30424509766899893
1BS0A,384,"[201, 125, 361]",2.0,k_only,0.9868421052631579,0.8489583333333334,0.6744791666666666,7.991228630999103e-05,0.7618426084518433,0.6638864278793335,0.4312020540237427,3.1188952922821045,0.363297485809648
1BS0A,384,"[201, 125, 361]",4.0,k_only,0.9868421052631579,0.8489583333333334,0.6744791666666666,0.00046455825213342905,0.6806966662406921,0.36726048588752747,0.36539706587791443,3.976767063140869,0.46322474475652187
1BS0A,384,"[201, 125, 361]",8.0,k_only,0.9868421052631579,0.8489583333333334,0.6744791666666666,0.001439451240003109,0.6868516206741333,0.049827754497528076,0.5458977222442627,4.214807510375977,0.4909523495323274
1BS0A,384,"[201, 125, 361]",10.0,k_only,0.9868421052631579,0.8489583333333334,0.6744791666666666,0.0016330056823790073,0.68960040807724,0.016079382970929146,0.5647364854812622,4.144268989562988,0.48273582898176437
1BS0A,384,"[201, 125, 361]",12.0,k_only,0.9868421052631579,0.8489583333333334,0.6744791666666666,0.0017130463384091854,0.6943734884262085,0.005222009960561991,0.5707071423530579,4.103645324707031,0.47800387297700087
1BS0A,384,"[201, 125, 361]",14.0,k_only,0.9868421052631579,0.84375,0.6744791666666666,0.0017446927959099412,0.6959737539291382,0.0017342503415420651,0.5725959539413452,4.084972381591797,0.4758287973009375
1BS0A,384,"[201, 125, 361]",16.0,k_only,0.9868421052631579,0.84375,0.6744791666666666,0.0017566969618201256,0.6966874003410339,0.0005921814008615911,0.5732071995735168,4.077052116394043,0.47490622306755115
1BS0A,384,"[201, 125, 361]",32.0,k_only,0.9868421052631579,0.84375,0.6744791666666666,0.0017637540586292744,0.6970812082290649,2.6880135806095495e-07,0.5735215544700623,4.0715460777282715,0.4742648645682788
1BS0A,384,"[201, 125, 361]",0.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,0.0,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",0.5,q_only,0.9868421052631579,0.84375,0.6744791666666666,1.7289379172780173e-07,0.9027053117752075,0.8719615340232849,0.5656382441520691,2.1773996353149414,0.25362948703993
1BS0A,384,"[201, 125, 361]",1.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,5.680126378138084e-07,0.9027767777442932,0.8720258474349976,0.5656968355178833,2.17665433883667,0.2535426728601116
1BS0A,384,"[201, 125, 361]",2.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,1.593160391166748e-06,0.9027767777442932,0.8721239566802979,0.5658002495765686,2.175501823425293,0.25340842470104513
1BS0A,384,"[201, 125, 361]",4.0,q_only,0.9868421052631579,0.84375,0.671875,3.752948032342829e-06,0.9027767777442932,0.8722409009933472,0.5659884214401245,2.17403507232666,0.25323757350646975
1BS0A,384,"[201, 125, 361]",8.0,q_only,0.9868421052631579,0.84375,0.671875,1.2296580280235503e-05,0.9027767777442932,0.8723413944244385,0.5663901567459106,2.1723644733428955,0.2530429775506197
1BS0A,384,"[201, 125, 361]",10.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,2.0350258637336083e-05,0.9027767777442932,0.8723704218864441,0.5665461421012878,2.171825885772705,0.2529802413918834
1BS0A,384,"[201, 125, 361]",12.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,2.9637156330863945e-05,0.9027767777442932,0.8723952770233154,0.5666006207466125,2.1715307235717773,0.2529458600884237
1BS0A,384,"[201, 125, 361]",14.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,3.849073618766852e-05,0.9027767777442932,0.8724182844161987,0.5665335059165955,2.171497344970703,0.25294197205733776
1BS0A,384,"[201, 125, 361]",16.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,4.6162065700627863e-05,0.9027767777442932,0.8724403977394104,0.566362202167511,2.1716809272766113,0.2529633562283103
1BS0A,384,"[201, 125, 361]",32.0,q_only,0.9868421052631579,0.84375,0.6744791666666666,9.199140913551673e-05,0.9027767777442932,0.8725698590278625,0.5643095374107361,2.1748063564300537,0.253327414796205
1BS0A,384,"[201, 125, 361]",0.0,v_only,0.9868421052631579,0.84375,0.6744791666666666,0.0,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",0.5,v_only,0.9868421052631579,0.84375,0.6744791666666666,1.03543470686418e-05,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",1.0,v_only,0.9868421052631579,0.84375,0.6744791666666666,4.15373760915827e-05,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",2.0,v_only,0.9868421052631579,0.8541666666666666,0.6744791666666666,0.00016759592108428478,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",4.0,v_only,0.9868421052631579,0.8489583333333334,0.6692708333333334,0.000689492269884795,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",8.0,v_only,0.9736842105263158,0.859375,0.6692708333333334,0.003222648985683918,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",10.0,v_only,0.9736842105263158,0.8697916666666666,0.6744791666666666,0.00611080601811409,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",12.0,v_only,0.9736842105263158,0.8489583333333334,0.671875,0.01253084558993578,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",14.0,v_only,0.9736842105263158,0.8697916666666666,0.6692708333333334,0.025829093530774117,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",16.0,v_only,0.9868421052631579,0.8333333333333334,0.6666666666666666,0.04989827796816826,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BS0A,384,"[201, 125, 361]",32.0,v_only,0.3157894736842105,0.21354166666666666,0.14322916666666666,0.4966627061367035,0.9027053117752075,0.8718845844268799,0.5655729174613953,2.178288459777832,0.2537330197534178
1BYIA,224,"[112, 15, 16]",0.0,ln_all,0.9772727272727273,0.8928571428571429,0.7767857142857143,0.0,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",0.5,ln_all,0.9772727272727273,0.9017857142857143,0.7589285714285714,0.0015023795422166586,0.5097741484642029,0.3615141212940216,0.28478923439979553,4.581550598144531,0.5868249418507386
1BYIA,224,"[112, 15, 16]",1.0,ln_all,0.9772727272727273,0.9017857142857143,0.7589285714285714,0.004614891950041056,0.4095917046070099,0.07097259163856506,0.19449102878570557,5.2571892738342285,0.6733636841565175
1BYIA,224,"[112, 15, 16]",2.0,ln_all,0.9772727272727273,0.9017857142857143,0.7633928571428571,0.0072469329461455345,0.43768131732940674,0.0013253483921289444,0.20940585434436798,5.1854400634765625,0.6641737330048211
1BYIA,224,"[112, 15, 16]",4.0,ln_all,0.9772727272727273,0.9196428571428571,0.7678571428571429,0.009848295710980892,0.439358115196228,5.351827780941676e-07,0.20925197005271912,5.1651458740234375,0.6615743648890218
1BYIA,224,"[112, 15, 16]",8.0,ln_all,0.9772727272727273,0.9285714285714286,0.7678571428571429,0.01610761508345604,0.4393583834171295,3.813516614038087e-13,0.2079542577266693,5.155866622924805,0.6603858380202846
1BYIA,224,"[112, 15, 16]",10.0,ln_all,1.0,0.9375,0.7321428571428571,0.03411521762609482,0.4393583834171295,4.634142665416695e-16,0.20755361020565033,5.154221534729004,0.6601751279639052
1BYIA,224,"[112, 15, 16]",12.0,ln_all,0.9772727272727273,0.8303571428571429,0.6651785714285714,0.14330442249774933,0.4393583834171295,6.135494320374794e-19,0.2073059231042862,5.1533522605896,0.6600637875486067
1BYIA,224,"[112, 15, 16]",14.0,ln_all,0.7045454545454546,0.5714285714285714,0.42857142857142855,0.40546363592147827,0.4393583834171295,8.60397185000056e-22,0.20715868473052979,5.152884483337402,0.6600038726021407
1BYIA,224,"[112, 15, 16]",16.0,ln_all,0.6590909090909091,0.41964285714285715,0.30357142857142855,0.5184735059738159,0.4393583834171295,1.260141792787696e-24,0.20707301795482635,5.152627944946289,0.6599710140484212
1BYIA,224,"[112, 15, 16]",32.0,ln_all,0.09090909090909091,0.08035714285714286,0.07142857142857142,1.6580581665039062,0.4393583834171295,0.0,0.2069593369960785,5.15229606628418,0.6599285055848734
1BYIA,224,"[112, 15, 16]",0.0,k_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,0.0,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",0.5,k_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,7.086250207066769e-06,0.7678829431533813,0.7496976852416992,0.5985673666000366,2.764246940612793,0.35405677956347914
1BYIA,224,"[112, 15, 16]",1.0,k_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,3.462969834799878e-05,0.7117613554000854,0.6784230470657349,0.5400074124336243,3.168755531311035,0.405868000487407
1BYIA,224,"[112, 15, 16]",2.0,k_only,0.9772727272727273,0.9107142857142857,0.7723214285714286,0.0001947292039403692,0.5964782238006592,0.5122882723808289,0.4055578112602234,3.9840917587280273,0.5102998132532743
1BYIA,224,"[112, 15, 16]",4.0,k_only,0.9772727272727273,0.9107142857142857,0.7589285714285714,0.0010390321258455515,0.43320581316947937,0.2090137004852295,0.16556142270565033,5.039821624755859,0.6455222895679028
1BYIA,224,"[112, 15, 16]",8.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.002203933196142316,0.4305555820465088,0.016768939793109894,0.20578131079673767,5.24617862701416,0.6719533925878634
1BYIA,224,"[112, 15, 16]",10.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.002308149356395006,0.4358713626861572,0.004258344881236553,0.2085319310426712,5.2145304679870605,0.6678997586307742
1BYIA,224,"[112, 15, 16]",12.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.0023340967018157244,0.43786484003067017,0.00110392807982862,0.20923233032226562,5.199965476989746,0.6660342111895832
1BYIA,224,"[112, 15, 16]",14.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.0023388525005429983,0.4382535517215729,0.00031100050546228886,0.2094060629606247,5.194711208343506,0.665361221592121
1BYIA,224,"[112, 15, 16]",16.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.0023387151304632425,0.4383506178855896,0.00010253570508211851,0.20944984257221222,5.192956924438477,0.6651365252740283
1BYIA,224,"[112, 15, 16]",32.0,k_only,0.9772727272727273,0.9196428571428571,0.7589285714285714,0.002335264813154936,0.43838441371917725,1.2915299976157257e-06,0.20946678519248962,5.191928863525391,0.6650048467576358
1BYIA,224,"[112, 15, 16]",0.0,q_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,0.0,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",0.5,q_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,5.618882141789072e-07,0.8201952576637268,0.8098591566085815,0.6485265493392944,2.3911094665527344,0.30626370780163853
1BYIA,224,"[112, 15, 16]",1.0,q_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,2.31480635193293e-06,0.8201952576637268,0.8099966049194336,0.6484633088111877,2.3897275924682617,0.30608671135427984
1BYIA,224,"[112, 15, 16]",2.0,q_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,9.523993867333047e-06,0.8201952576637268,0.8102855086326599,0.6482841372489929,2.387118339538574,0.30575250688224853
1BYIA,224,"[112, 15, 16]",4.0,q_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,3.651251972769387e-05,0.8201952576637268,0.8108618259429932,0.6476021409034729,2.383340358734131,0.3052686066571198
1BYIA,224,"[112, 15, 16]",8.0,q_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,0.0001056960245477967,0.8201952576637268,0.8117415904998779,0.6443740725517273,2.3844704627990723,0.30541335530454566
1BYIA,224,"[112, 15, 16]",10.0,q_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,0.00013423517521005124,0.8201952576637268,0.8120622634887695,0.6425181031227112,2.3870291709899902,0.30574108578643894
1BYIA,224,"[112, 15, 16]",12.0,q_only,0.9772727272727273,0.9017857142857143,0.7678571428571429,0.00015515171980950981,0.8208233714103699,0.8123316764831543,0.6412997245788574,2.388482093811035,0.3059271824652181
1BYIA,224,"[112, 15, 16]",14.0,q_only,0.9772727272727273,0.9017857142857143,0.7678571428571429,0.00016916217282414436,0.8208233714103699,0.8125461339950562,0.6407049298286438,2.3887734413146973,0.3059644995215798
1BYIA,224,"[112, 15, 16]",16.0,q_only,0.9772727272727273,0.9017857142857143,0.7678571428571429,0.00017839552310761064,0.8208233714103699,0.8127094507217407,0.6404626965522766,2.3884940147399902,0.30592870934968464
1BYIA,224,"[112, 15, 16]",32.0,q_only,0.9772727272727273,0.9017857142857143,0.7678571428571429,0.00019974300812464207,0.8208233714103699,0.8131905794143677,0.6403768658638,2.385998010635376,0.3056090102800852
1BYIA,224,"[112, 15, 16]",0.0,v_only,0.9772727272727273,0.8928571428571429,0.7767857142857143,0.0,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",0.5,v_only,0.9772727272727273,0.8928571428571429,0.7723214285714286,1.0494508387637325e-05,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",1.0,v_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,4.3099269532831386e-05,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",2.0,v_only,0.9772727272727273,0.9017857142857143,0.7723214285714286,0.00018205447122454643,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",4.0,v_only,0.9772727272727273,0.9017857142857143,0.7767857142857143,0.0008136104443110526,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",8.0,v_only,0.9772727272727273,0.9017857142857143,0.7633928571428571,0.0041366866789758205,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",10.0,v_only,0.9772727272727273,0.8928571428571429,0.7678571428571429,0.00744627183303237,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",12.0,v_only,0.9772727272727273,0.8928571428571429,0.7723214285714286,0.012722735293209553,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",14.0,v_only,0.9772727272727273,0.8839285714285714,0.7455357142857143,0.02245813049376011,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",16.0,v_only,0.9772727272727273,0.8839285714285714,0.7410714285714286,0.04150848835706711,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1BYIA,224,"[112, 15, 16]",32.0,v_only,0.045454545454545456,0.10714285714285714,0.13839285714285715,0.6677727103233337,0.8201952576637268,0.8097290992736816,0.6485766768455505,2.392503023147583,0.3064422005957744
1C3PA,375,"[163, 250, 123]",0.0,ln_all,0.8933333333333333,0.8235294117647058,0.7013333333333334,0.0,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",0.5,ln_all,0.8933333333333333,0.8181818181818182,0.704,0.0008983630104921758,0.7901067733764648,0.7369407415390015,0.5338442325592041,3.5871078968048096,0.41950814201826886
1C3PA,375,"[163, 250, 123]",1.0,ln_all,0.88,0.8074866310160428,0.6986666666666667,0.003804986597970128,0.35960373282432556,0.35362133383750916,0.2367919534444809,6.574642181396484,0.7688968398216706
1C3PA,375,"[163, 250, 123]",2.0,ln_all,0.88,0.8074866310160428,0.696,0.012137516401708126,0.04661950469017029,0.016318311914801598,0.018580695614218712,8.287969589233398,0.969268509202139
1C3PA,375,"[163, 250, 123]",4.0,ln_all,0.88,0.7914438502673797,0.6853333333333333,0.024293135851621628,0.04301457479596138,2.770345781755168e-05,0.01907685212790966,8.285984992980957,0.9690364129534424
1C3PA,375,"[163, 250, 123]",8.0,ln_all,0.88,0.7914438502673797,0.6906666666666667,0.0369114950299263,0.043015241622924805,3.822087368821059e-10,0.01977778971195221,8.282350540161133,0.9686113678771414
1C3PA,375,"[163, 250, 123]",10.0,ln_all,0.84,0.7379679144385026,0.6506666666666666,0.0913844183087349,0.043015241622924805,1.7983172459837271e-12,0.020225439220666885,8.280770301818848,0.9684265608208751
1C3PA,375,"[163, 250, 123]",12.0,ln_all,0.7866666666666666,0.6417112299465241,0.5013333333333333,0.2512790262699127,0.043015241622924805,9.049840615934189e-15,0.020641032606363297,8.279584884643555,0.9682879276458969
1C3PA,375,"[163, 250, 123]",14.0,ln_all,0.7466666666666667,0.5080213903743316,0.35733333333333334,0.3793250322341919,0.043015241622924805,4.774583110351622e-17,0.02095653861761093,8.27890396118164,0.9682082944303422
1C3PA,375,"[163, 250, 123]",16.0,ln_all,0.5866666666666667,0.39572192513368987,0.2773333333333333,0.5292323231697083,0.043015241622924805,2.612072230789658e-19,0.02114696055650711,8.278678894042969,0.9681819730873857
1C3PA,375,"[163, 250, 123]",32.0,ln_all,0.10666666666666667,0.06951871657754011,0.056,1.7352957725524902,0.043015241622924805,4.5021356509026135e-37,0.020612206310033798,8.281547546386719,0.9685174586789662
1C3PA,375,"[163, 250, 123]",0.0,k_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,0.0,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",0.5,k_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,2.4421883608738426e-06,0.9493796229362488,0.9092267751693726,0.6841498017311096,1.9048006534576416,0.22276424519010812
1C3PA,375,"[163, 250, 123]",1.0,k_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,1.1099989023932721e-05,0.9303691387176514,0.8848097324371338,0.6614336371421814,2.1643543243408203,0.25311874841628984
1C3PA,375,"[163, 250, 123]",2.0,k_only,0.8933333333333333,0.8181818181818182,0.7013333333333334,5.865649291081354e-05,0.8710300326347351,0.8186814188957214,0.6027856469154358,2.827033281326294,0.33061829010758
1C3PA,375,"[163, 250, 123]",4.0,k_only,0.8933333333333333,0.8181818181818182,0.7066666666666667,0.0004162754921708256,0.6389057636260986,0.6033210158348083,0.42631885409355164,4.7271246910095215,0.5528317946556586
1C3PA,375,"[163, 250, 123]",8.0,k_only,0.8933333333333333,0.8128342245989305,0.7093333333333334,0.002565890084952116,0.13745595514774323,0.12589602172374725,0.07686153799295425,7.898017883300781,0.9236641057833399
1C3PA,375,"[163, 250, 123]",10.0,k_only,0.8933333333333333,0.8128342245989305,0.7066666666666667,0.0032611426431685686,0.06116439774632454,0.04113650694489479,0.022720780223608017,8.232632637023926,0.962796916299392
1C3PA,375,"[163, 250, 123]",12.0,k_only,0.8933333333333333,0.8128342245989305,0.7066666666666667,0.0035684267058968544,0.04519899562001228,0.012942034751176834,0.01853378489613533,8.293437004089355,0.9699079170799753
1C3PA,375,"[163, 250, 123]",14.0,k_only,0.8933333333333333,0.8128342245989305,0.7066666666666667,0.003702402114868164,0.04285559803247452,0.004137298557907343,0.018692979589104652,8.297006607055664,0.9703253780405092
1C3PA,375,"[163, 250, 123]",16.0,k_only,0.8933333333333333,0.8128342245989305,0.704,0.003760058432817459,0.04295678436756134,0.0013635593932121992,0.01874074898660183,8.293461799621582,0.969910816888945
1C3PA,375,"[163, 250, 123]",32.0,k_only,0.8933333333333333,0.8128342245989305,0.704,0.0038010012358427048,0.04292706400156021,4.745692478991259e-07,0.018762506544589996,8.288422584533691,0.9693214864813946
1C3PA,375,"[163, 250, 123]",0.0,q_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,0.0,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",0.5,q_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,2.0933651967425249e-07,0.963398277759552,0.9290726184844971,0.7032101154327393,1.685760736465454,0.19714777887553814
1C3PA,375,"[163, 250, 123]",1.0,q_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,7.974628033480258e-07,0.963398277759552,0.9292026162147522,0.703291118144989,1.6842758655548096,0.19697412493069405
1C3PA,375,"[163, 250, 123]",2.0,q_only,0.8933333333333333,0.8235294117647058,0.704,2.8853862659161678e-06,0.963398277759552,0.9294322729110718,0.7034507393836975,1.6816315650939941,0.19666487703373428
1C3PA,375,"[163, 250, 123]",4.0,q_only,0.8933333333333333,0.8235294117647058,0.704,8.86874749994604e-06,0.963398277759552,0.9297640919685364,0.7037636637687683,1.6776964664459229,0.19620467177367465
1C3PA,375,"[163, 250, 123]",8.0,q_only,0.8933333333333333,0.8235294117647058,0.704,2.2179598090588115e-05,0.9637104868888855,0.9300488829612732,0.7043746113777161,1.673788070678711,0.19574758938481326
1C3PA,375,"[163, 250, 123]",10.0,q_only,0.8933333333333333,0.8235294117647058,0.704,3.0040711862966418e-05,0.9637104868888855,0.9300958514213562,0.7046729922294617,1.672827124595642,0.19563520784584504
1C3PA,375,"[163, 250, 123]",12.0,q_only,0.8933333333333333,0.8235294117647058,0.704,3.9372196624754e-05,0.9637104868888855,0.9301177859306335,0.7049598693847656,1.6721360683441162,0.19555438961220173
1C3PA,375,"[163, 250, 123]",14.0,q_only,0.8933333333333333,0.8235294117647058,0.704,4.995595008949749e-05,0.9637104868888855,0.9301280379295349,0.7052263021469116,1.6715964078903198,0.19549127694294122
1C3PA,375,"[163, 250, 123]",16.0,q_only,0.8933333333333333,0.8181818181818182,0.704,6.109819514676929e-05,0.9637104868888855,0.9301325678825378,0.7054632306098938,1.6711593866348267,0.19544016780984885
1C3PA,375,"[163, 250, 123]",32.0,q_only,0.8933333333333333,0.8181818181818182,0.7013333333333334,0.00011121334682684392,0.9637104868888855,0.930136501789093,0.7062498927116394,1.669814109802246,0.19528283923184908
1C3PA,375,"[163, 250, 123]",0.0,v_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,0.0,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",0.5,v_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,1.6649502867949195e-05,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",1.0,v_only,0.8933333333333333,0.8235294117647058,0.7013333333333334,6.616661266889423e-05,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",2.0,v_only,0.8933333333333333,0.8181818181818182,0.7066666666666667,0.0002615937846712768,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
1C3PA,375,"[163, 250, 123]",4.0,v_only,0.8933333333333333,0.8128342245989305,0.7013333333333334,0.0010315080871805549,0.963398277759552,0.9289336800575256,0.703127920627594,1.6873412132263184,0.19733261381458297
