i,j,tm,seqid,d_aa,d_3di,same_col,same_col_pm2,stratum,pfam_i,pfam_j,set_i,set_j
3oig_A,4gi2_A,0.2847,0.0582010582010582,0.9354838709677419,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,3m6i_B,0.3238,0.0730337078651685,0.967741935483871,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,1yb5_A,0.3271,0.0552147239263803,0.8709677419354839,0.7741935483870968,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,5a4d_G,0.3385,0.0736196319018405,0.8709677419354839,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,1ps0_A,0.2915,0.0174418604651162,0.9032258064516129,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,4a27_A,0.3089,0.050314465408805,0.8064516129032258,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,4ilk_A,0.2953,0.0862068965517241,0.8709677419354839,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,4dvj_B,0.2667,0.1017964071856287,0.8709677419354839,1.0,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
3oig_A,3euw_D,0.2784,0.0803571428571428,0.9354838709677419,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3hnp_B,0.2469,0.0614035087719298,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3kux_A,0.1486,0.0434782608695652,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3wbf_B,0.2541,0.109090909090909,0.8709677419354839,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,4ew6_A,0.2406,0.0695652173913043,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3oqb_H,0.2225,0.106060606060606,1.0,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3ezy_A,0.3436,0.0973451327433628,0.8387096774193549,1.0,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,2p2s_B,0.2454,0.087719298245614,0.9354838709677419,1.0,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,3oa2_B,0.3637,0.0573770491803278,0.967741935483871,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,1gcu_A,0.3141,0.0454545454545454,1.0,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
3oig_A,5a62_A,0.1925,0.1052631578947368,0.8709677419354839,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,4nvr_A,0.1519,0.06875,0.9032258064516129,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,2xt0_A,0.1358,0.0331125827814569,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,1u2e_A,0.1958,0.103030303030303,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,4y7d_A,0.2451,0.0773809523809523,0.9354838709677419,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,4etw_A,0.2039,0.0451612903225806,0.9,0.9333333333333333,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,2pl5_A,0.1387,0.0418848167539267,0.8709677419354839,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,3fob_C,0.2408,0.10625,0.9032258064516129,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,4hs9_A,0.3246,0.0416666666666666,0.9354838709677419,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,2r11_D,0.2078,0.0896551724137931,0.9354838709677419,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
3oig_A,3llc_A,0.1329,0.1013513513513513,0.9032258064516129,0.967741935483871,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,7wwf_B,0.2221,0.1176470588235294,0.9032258064516129,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,5frd_A,0.2387,0.0652173913043478,0.9032258064516129,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,2y6u_A,0.1574,0.043010752688172,0.8064516129032258,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,4q34_A,0.1876,0.0784313725490196,0.8709677419354839,0.967741935483871,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,1imj_A,0.2759,0.1217391304347826,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,4ccy_B,0.2278,0.0945945945945946,0.8709677419354839,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,6brt_B,0.1679,0.0679012345679012,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,1y7i_B,0.2366,0.0828025477707006,0.8571428571428571,0.8571428571428571,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,2yys_A,0.2518,0.0759493670886076,0.8709677419354839,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
3oig_A,6kf1_D,0.228,0.0857142857142857,0.9354838709677419,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,4e15_B,0.2724,0.0579710144927536,0.967741935483871,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,3qh4_A,0.2522,0.0704225352112676,0.9354838709677419,0.7096774193548387,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,1vkh_A,0.2934,0.1142857142857142,0.967741935483871,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,5mii_A,0.2728,0.0689655172413793,0.967741935483871,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,4c88_C,0.1857,0.0335570469798657,0.967741935483871,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,1jji_B,0.2985,0.0769230769230769,0.9354838709677419,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,4kry_E,0.1932,0.0896551724137931,0.9354838709677419,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,2qru_A,0.207,0.0387096774193548,0.9032258064516129,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,2zsi_A,0.2308,0.0738255033557047,1.0,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
3oig_A,1jjf_A,0.1483,0.0496453900709219,0.9032258064516129,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,1sfr_A,0.1431,0.0723684210526315,0.9354838709677419,0.7096774193548387,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,3gff_B,0.147,0.078125,0.967741935483871,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,2uz0_A,0.2198,0.0681818181818181,0.9354838709677419,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,4w9r_B,0.1571,0.0564971751412429,0.8387096774193549,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,3mga_A,0.1088,0.0502793296089385,0.9354838709677419,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,4h18_A,0.2753,0.0675675675675675,0.9354838709677419,0.7419354838709677,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,2qm0_B,0.08138,0.0544217687074829,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,1pv1_B,0.1408,0.0689655172413793,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF00756,A_3.40.50.720,B_3.40.50.1820
3oig_A,3ew3_B,0.01965,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,3hhr_B,0.02527,,0.9032258064516129,1.0,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,2h41_A,0.09695,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,1cfb_A,0.02393,,0.9354838709677419,1.0,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,5e7l_A,0.0307,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,4zxb_E,0.08542,0.0837209302325581,0.967741935483871,0.8709677419354839,0,0,cross_fold,PF13561,PF00041,A_3.40.50.720,C_2.60.40.10
3oig_A,5c3t_A,0.07953,,0.9032258064516129,0.9354838709677419,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,5b21_B,0.07076,,0.8709677419354839,0.9354838709677419,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,5eu6_D,0.04936,,0.8709677419354839,0.967741935483871,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,1oaq_L,0.06881,,0.9032258064516129,1.0,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,3bj9_1,0.06511,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,2ibz_X,0.02904,,1.0,0.9354838709677419,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,6ns1_A,0.0387,,0.967741935483871,0.9354838709677419,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,1dcl_B,0.03197,,0.967741935483871,0.9354838709677419,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,1a14_L,0.05834,,1.0,1.0,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,5c0c_J,0.02486,,0.9032258064516129,0.9032258064516129,0,0,cross_fold,PF13561,PF07686,A_3.40.50.720,C_2.60.40.10
3oig_A,1koa_A,0.05498,0.0326797385620915,0.8387096774193549,0.967741935483871,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,5jdj_B,0.06357,,0.967741935483871,1.0,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,5eo9_B,0.03857,,0.8709677419354839,0.967741935483871,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,5k6w_A,0.02797,0.0661157024793388,0.967741935483871,0.967741935483871,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,2j8o_B,0.04019,,0.8709677419354839,1.0,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,4cbp_B,0.02949,,0.9354838709677419,1.0,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,3kvq_A,0.09215,,0.967741935483871,0.967741935483871,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
3oig_A,4u7m_A,0.0295,,0.9354838709677419,0.967741935483871,0,0,cross_fold,PF13561,PF07679,A_3.40.50.720,C_2.60.40.10
5ovk_A,1w6u_A,0.851,0.2631578947368421,0.9032258064516129,0.5161290322580645,1,1,within_pfam,PF13561,PF13561,A_3.40.50.720,A_3.40.50.720
5ovk_A,5k9z_B,0.8428,0.2914798206278027,0.7419354838709677,0.5161290322580645,1,1,within_pfam,PF13561,PF13561,A_3.40.50.720,A_3.40.50.720
5ovk_A,1vl8_B,0.8524,0.3318385650224215,0.8064516129032258,0.6129032258064516,1,1,within_pfam,PF13561,PF13561,A_3.40.50.720,A_3.40.50.720
5ovk_A,1xg5_C,0.785,0.2568807339449541,0.7419354838709677,0.6451612903225806,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,4dry_C,0.7708,0.3113207547169811,0.5483870967741935,0.5806451612903226,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,4fd3_D,0.6502,0.1835748792270531,0.8387096774193549,0.7096774193548387,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,2rhc_B,0.8935,0.3319502074688796,0.7096774193548387,0.4838709677419355,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,2yut_A,0.7708,0.2737430167597765,0.8709677419354839,0.6451612903225806,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,1fmc_B,0.867,0.2524752475247525,0.7741935483870968,0.5483870967741935,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,1bdb_A,0.8206,0.2882882882882883,0.7741935483870968,0.6129032258064516,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,3rd5_A,0.6235,0.2303664921465968,0.8709677419354839,0.6774193548387096,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,1mg5_B,0.7133,0.2262443438914027,0.7419354838709677,0.6774193548387096,1,1,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,1sny_A,0.7208,0.2205128205128205,0.9354838709677419,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF00106,A_3.40.50.720,A_3.40.50.720
5ovk_A,4qtz_A,0.5836,0.1551724137931034,0.967741935483871,0.7096774193548387,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,2z1m_A,0.6385,0.1703296703296703,0.8387096774193549,0.7419354838709677,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,5zec_A,0.627,0.1550802139037433,1.0,0.8709677419354839,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,1fxs_A,0.5684,0.1956521739130435,0.967741935483871,0.7741935483870968,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,3gpi_A,0.5627,0.1524390243902439,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,3sxp_D,0.5802,0.1777777777777777,0.9032258064516129,0.8387096774193549,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,6yj4_P,0.587,0.1666666666666666,0.9032258064516129,0.7419354838709677,0,0,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,2hrz_A,0.5926,0.1489361702127659,0.9354838709677419,0.7741935483870968,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,2x4g_A,0.4964,0.2151898734177215,0.7741935483870968,0.8064516129032258,0,0,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,4idg_B,0.6148,0.1505376344086021,0.9032258064516129,0.6774193548387096,0,1,cross_pfam_same_hsf,PF13561,PF01370,A_3.40.50.720,A_3.40.50.720
5ovk_A,3ip1_B,0.1881,0.0609756097560975,0.967741935483871,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,4rvu_A,0.2759,0.0822784810126582,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,7cyi_D,0.226,0.0578034682080924,0.967741935483871,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,4jbi_M,0.242,0.1032258064516129,0.967741935483871,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,3gaz_B,0.3322,0.1,0.967741935483871,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,1zsy_A,0.3025,0.0445859872611464,0.967741935483871,0.8064516129032258,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,4gi2_B,0.2434,0.096045197740113,0.9354838709677419,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,1q1n_A,0.2667,0.0432098765432098,0.967741935483871,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,2zb8_A,0.2595,0.0794701986754966,0.967741935483871,0.7741935483870968,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,4eye_A,0.247,0.1052631578947368,0.9032258064516129,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF00107,A_3.40.50.720,A_3.40.50.720
5ovk_A,3gfb_A,0.279,0.059880239520958,0.967741935483871,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,2j8z_A,0.2667,0.0382165605095541,0.9032258064516129,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,4gi2_A,0.2877,0.096045197740113,0.9354838709677419,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,3m6i_B,0.3229,0.0481927710843373,1.0,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,1yb5_A,0.311,0.0849673202614379,0.9354838709677419,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,5a4d_G,0.3028,0.0844155844155844,0.967741935483871,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,1ps0_A,0.2174,0.0432098765432098,0.967741935483871,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,4a27_A,0.2248,0.046979865771812,0.967741935483871,0.8709677419354839,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,4ilk_A,0.2854,0.0679012345679012,0.9354838709677419,0.967741935483871,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,4dvj_B,0.2283,0.0943396226415094,0.967741935483871,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF08240,A_3.40.50.720,A_3.40.50.720
5ovk_A,3euw_D,0.3186,0.0454545454545454,0.8709677419354839,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3hnp_B,0.3272,0.045045045045045,0.967741935483871,0.8387096774193549,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3kux_A,0.2846,0.0884955752212389,0.9032258064516129,0.7741935483870968,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3wbf_B,0.2777,0.1111111111111111,0.9354838709677419,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,4ew6_A,0.2103,0.079646017699115,0.967741935483871,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3oqb_H,0.1932,0.1472868217054263,0.967741935483871,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3ezy_A,0.2719,0.09009009009009,1.0,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,2p2s_B,0.2832,0.0625,0.9354838709677419,0.9032258064516129,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,3oa2_B,0.3177,0.0423728813559322,0.9032258064516129,0.8064516129032258,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,1gcu_A,0.3026,0.1018518518518518,0.8387096774193549,0.9354838709677419,0,0,cross_pfam_same_hsf,PF13561,PF01408,A_3.40.50.720,A_3.40.50.720
5ovk_A,5a62_A,0.2922,0.1151079136690647,0.8709677419354839,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4nvr_A,0.118,0.0952380952380952,0.967741935483871,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,2xt0_A,0.2249,0.0638297872340425,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,1u2e_A,0.1293,0.086092715231788,0.967741935483871,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4y7d_A,0.258,0.1019108280254777,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4etw_A,0.1469,0.0921985815602836,1.0,0.8666666666666667,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,2pl5_A,0.09914,0.0621468926553672,0.8709677419354839,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,3fob_C,0.1921,0.1095890410958904,0.967741935483871,0.7741935483870968,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4hs9_A,0.3071,0.073170731707317,0.9354838709677419,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,2r11_D,0.2456,0.0676691729323308,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF00561,A_3.40.50.720,B_3.40.50.1820
5ovk_A,3llc_A,0.1292,0.0489510489510489,0.8709677419354839,0.9354838709677419,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,7wwf_B,0.311,0.1125827814569536,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,5frd_A,0.307,0.0708661417322834,0.9032258064516129,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,2y6u_A,0.2279,0.1028571428571428,0.9354838709677419,0.8387096774193549,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4q34_A,0.2296,0.0863309352517985,0.9032258064516129,0.967741935483871,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,1imj_A,0.2502,0.0943396226415094,0.967741935483871,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4ccy_B,0.3069,0.0875912408759124,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,6brt_B,0.175,0.0890410958904109,0.967741935483871,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,1y7i_B,0.2001,0.0620689655172413,1.0,0.8095238095238095,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,2yys_A,0.3001,0.1048951048951049,0.967741935483871,0.9032258064516129,0,0,cross_hsf_same_fold,PF13561,PF12697,A_3.40.50.720,B_3.40.50.1820
5ovk_A,6kf1_D,0.1534,0.109375,0.967741935483871,0.8064516129032258,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
5ovk_A,4e15_B,0.2715,0.2096774193548387,0.9354838709677419,0.9354838709677419,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
5ovk_A,3qh4_A,0.2202,0.1162790697674418,0.9354838709677419,0.8709677419354839,0,0,cross_hsf_same_fold,PF13561,PF07859,A_3.40.50.720,B_3.40.50.1820
