i,j,tm,seqid,anchor_col_dist,category,pfam_i,pfam_j,hsf_i,hsf_j,set_i,set_j
2yut_A,4kry_E,0.2331,0.125,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,2zsi_A,0.2506,0.07142857142857142,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,1jjf_A,0.107,0.08035714285714286,90,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,1sfr_A,0.2115,0.11818181818181818,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,3gff_B,0.32,0.07741935483870968,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,2uz0_A,0.2469,0.12903225806451613,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,4w9r_B,0.1814,0.08333333333333333,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,4h18_A,0.2447,0.11320754716981132,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,2qm0_B,0.2105,0.05555555555555555,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,1pv1_B,0.2124,0.1111111111111111,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
2yut_A,3ew3_B,0.02936,,537,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,3hhr_B,0.04129,,705,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,2h41_A,0.09666,,619,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,5c3t_A,0.04586,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,5b21_B,0.07329,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,1oaq_L,0.06308,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,3bj9_1,0.06406,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,2ibz_X,0.03489,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,1a14_L,0.0914,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
2yut_A,5c0c_J,0.03451,,618,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,1mg5_B,0.7074,0.17105263157894737,0,within_pfam,PF00106,PF00106,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,4qtz_A,0.6234,0.145,1,cross_pfam_same_hsf,PF00106,PF01370,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3gpi_A,0.5045,0.15053763440860216,95,cross_pfam_same_hsf,PF00106,PF01370,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3ip1_B,0.2674,0.08045977011494253,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,4rvu_A,0.2708,0.12574850299401197,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3gaz_B,0.277,0.1317365269461078,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,1zsy_A,0.2851,0.07142857142857142,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,1q1n_A,0.2848,0.08,340,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,2zb8_A,0.2637,0.10429447852760736,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,4eye_A,0.2864,0.11515151515151516,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,2j8z_A,0.3055,0.08928571428571429,94,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,1yb5_A,0.2719,0.049079754601226995,94,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,1ps0_A,0.2872,0.08,340,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3euw_D,0.2717,0.06779661016949153,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3wbf_B,0.2024,0.09649122807017543,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,3oa2_B,0.3513,0.0625,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,1gcu_A,0.2813,0.0423728813559322,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1bdb_A,5a62_A,0.2452,0.1125,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4nvr_A,0.179,0.08187134502923976,303,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2xt0_A,0.1634,0.04878048780487805,303,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1u2e_A,0.1263,0.10650887573964497,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4y7d_A,0.2005,0.07909604519774012,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4etw_A,0.1595,0.0736196319018405,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,3fob_C,0.233,0.10303030303030303,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4hs9_A,0.2206,0.0625,87,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2r11_D,0.2237,0.08496732026143791,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,7wwf_B,0.2504,0.09497206703910614,216,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2y6u_A,0.1878,0.09375,303,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4q34_A,0.2012,0.10493827160493827,303,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1imj_A,0.2553,0.11666666666666667,90,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4ccy_B,0.1333,0.10191082802547771,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,6brt_B,0.2241,0.07272727272727272,306,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1y7i_B,0.2174,0.09146341463414634,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2yys_A,0.2375,0.13414634146341464,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,6kf1_D,0.1752,0.13157894736842105,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,3qh4_A,0.2168,0.09933774834437085,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,5mii_A,0.221,0.09090909090909091,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4c88_C,0.167,0.08441558441558442,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1jji_B,0.1472,0.1118421052631579,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4kry_E,0.1793,0.07894736842105263,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2zsi_A,0.2453,0.10062893081761007,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1jjf_A,0.1528,0.087248322147651,90,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1sfr_A,0.1989,0.09815950920245399,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,3gff_B,0.2332,0.06,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2uz0_A,0.282,0.09859154929577464,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4w9r_B,0.1773,0.03804347826086957,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,4h18_A,0.2479,0.10126582278481013,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,2qm0_B,0.269,0.058394160583941604,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,1pv1_B,0.238,0.0759493670886076,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1bdb_A,3ew3_B,0.02553,,537,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,3hhr_B,0.02009,,705,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,2h41_A,0.05187,,619,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,5c3t_A,0.06503,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,5b21_B,0.1032,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,1oaq_L,0.06881,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,3bj9_1,0.06949,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,2ibz_X,0.05871,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,1a14_L,0.07468,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1bdb_A,5c0c_J,0.03581,,618,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,4qtz_A,0.606,0.11458333333333333,1,cross_pfam_same_hsf,PF00106,PF01370,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3gpi_A,0.509,0.11864406779661017,95,cross_pfam_same_hsf,PF00106,PF01370,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3ip1_B,0.3315,0.05142857142857143,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,4rvu_A,0.3172,0.0658682634730539,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3gaz_B,0.303,0.10059171597633136,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,1zsy_A,0.3218,0.0718562874251497,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,1q1n_A,0.2337,0.05847953216374269,340,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,2zb8_A,0.2527,0.04242424242424243,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,4eye_A,0.3079,0.06707317073170732,94,cross_pfam_same_hsf,PF00106,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,2j8z_A,0.2651,0.047619047619047616,94,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,1yb5_A,0.3002,0.07272727272727272,94,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,1ps0_A,0.2552,0.05847953216374269,340,cross_pfam_same_hsf,PF00106,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3euw_D,0.2169,0.07142857142857142,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3wbf_B,0.2747,0.12727272727272726,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,3oa2_B,0.2985,0.06722689075630252,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,1gcu_A,0.2425,0.11607142857142858,69,cross_pfam_same_hsf,PF00106,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
1mg5_B,5a62_A,0.321,0.07947019867549669,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4nvr_A,0.1663,0.056962025316455694,303,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2xt0_A,0.2828,0.05263157894736842,303,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1u2e_A,0.2628,0.0975609756097561,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4y7d_A,0.1414,0.060240963855421686,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4etw_A,0.1669,0.05806451612903226,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,3fob_C,0.2531,0.07547169811320754,306,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4hs9_A,0.2746,0.057803468208092484,87,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2r11_D,0.2679,0.055944055944055944,305,cross_hsf_same_fold,PF00106,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,7wwf_B,0.1976,0.07100591715976332,216,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2y6u_A,0.1684,0.08108108108108109,303,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4q34_A,0.2012,0.0784313725490196,303,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1imj_A,0.1726,0.09482758620689655,90,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4ccy_B,0.3098,0.061224489795918366,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,6brt_B,0.2926,0.08125,306,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1y7i_B,0.1349,0.050955414012738856,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2yys_A,0.3074,0.09090909090909091,305,cross_hsf_same_fold,PF00106,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,6kf1_D,0.241,0.11888111888111888,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,3qh4_A,0.2483,0.1292517006802721,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,5mii_A,0.2399,0.14,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4c88_C,0.2528,0.07947019867549669,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1jji_B,0.1664,0.0945945945945946,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4kry_E,0.2071,0.06802721088435375,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2zsi_A,0.3214,0.06578947368421052,216,cross_hsf_same_fold,PF00106,PF07859,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1jjf_A,0.07424,0.08391608391608392,90,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1sfr_A,0.2014,0.04697986577181208,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,3gff_B,0.2928,0.0748663101604278,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2uz0_A,0.2691,0.06153846153846154,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4w9r_B,0.2863,0.05714285714285714,304,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,4h18_A,0.1935,0.0684931506849315,216,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,2qm0_B,0.2119,0.05673758865248227,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,1pv1_B,0.2445,0.09655172413793103,303,cross_hsf_same_fold,PF00106,PF00756,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
1mg5_B,3ew3_B,0.03335,,537,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,3hhr_B,0.02947,,705,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,2h41_A,0.1385,,619,cross_fold,PF00106,PF00041,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,5c3t_A,0.05828,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,5b21_B,0.07267,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,1oaq_L,0.08333,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,3bj9_1,0.07066,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,2ibz_X,0.03881,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,1a14_L,0.08024,,535,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
1mg5_B,5c0c_J,0.02414,,618,cross_fold,PF00106,PF07686,3.40.50.720,2.60.40.10,A_3.40.50.720,C_2.60.40.10
4qtz_A,3gpi_A,0.69,0.12096774193548387,96,within_pfam,PF01370,PF01370,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,3ip1_B,0.2137,0.10362694300518134,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,4rvu_A,0.252,0.08196721311475409,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,3gaz_B,0.2214,0.09375,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,1zsy_A,0.2287,0.08695652173913043,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,1q1n_A,0.2166,0.09230769230769231,339,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,2zb8_A,0.2333,0.07027027027027027,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,4eye_A,0.2418,0.0898876404494382,95,cross_pfam_same_hsf,PF01370,PF00107,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,2j8z_A,0.1704,0.08602150537634409,95,cross_pfam_same_hsf,PF01370,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,1yb5_A,0.2376,0.09836065573770492,95,cross_pfam_same_hsf,PF01370,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,1ps0_A,0.2162,0.09230769230769231,339,cross_pfam_same_hsf,PF01370,PF08240,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,3euw_D,0.2024,0.06666666666666667,70,cross_pfam_same_hsf,PF01370,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,3wbf_B,0.2037,0.10857142857142857,70,cross_pfam_same_hsf,PF01370,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,3oa2_B,0.2645,0.06111111111111111,70,cross_pfam_same_hsf,PF01370,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,1gcu_A,0.291,0.06936416184971098,70,cross_pfam_same_hsf,PF01370,PF01408,3.40.50.720,3.40.50.720,A_3.40.50.720,A_3.40.50.720
4qtz_A,5a62_A,0.2444,0.0748663101604278,304,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,4nvr_A,0.122,0.0845771144278607,302,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,2xt0_A,0.2103,0.10160427807486631,302,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,1u2e_A,0.1973,0.09289617486338798,305,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,4y7d_A,0.1833,0.07960199004975124,304,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,4etw_A,0.2444,0.07344632768361582,305,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,3fob_C,0.2241,0.06951871657754011,305,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,4hs9_A,0.2602,0.09137055837563451,86,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,2r11_D,0.1727,0.09770114942528736,304,cross_hsf_same_fold,PF01370,PF00561,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
4qtz_A,7wwf_B,0.2825,0.085,217,cross_hsf_same_fold,PF01370,PF12697,3.40.50.720,3.40.50.1820,A_3.40.50.720,B_3.40.50.1820
